,date,price,bubble_size,bubble_color,from_address,to_address,punk_id,img_url,punk_skin_tone
12786,2021-05-03,23.89,3,#933e18,\xef784caf2d2001fb8fbb9678f9a0a1b83cd582dc,\x8be6ad79f67d1b76eba486b0ef4fd2c9bd1cd067,1269,https://www.larvalabs.com/cryptopunks/cryptopunk1269.png,Dark
12787,2021-08-21,53.5,3,#933e18,\x8be6ad79f67d1b76eba486b0ef4fd2c9bd1cd067,\x5e5ba665bfaacc1e0eead7057ce8251298a60439,1269,https://www.larvalabs.com/cryptopunks/cryptopunk1269.png,Dark
12788,2021-08-23,53.5,3,#933e18,\x5e5ba665bfaacc1e0eead7057ce8251298a60439,\x5485798748221719181499103911646299086586,1269,https://www.larvalabs.com/cryptopunks/cryptopunk1269.png,Dark
12789,2021-09-05,103.0,3,#933e18,\x5485798748221719181499103911646299086586,\xcd262b16421ac23d13d345e4e08875374d5235bf,1269,https://www.larvalabs.com/cryptopunks/cryptopunk1269.png,Dark
12790,2021-03-12,100.0,3,#f6773d,\x7b1d4f3602f0fe16c4f611e124d3d7b307245ba8,\x23b50b9815eedd4e2de9227aa462144b548c34cd,2336,https://www.larvalabs.com/cryptopunks/cryptopunk2336.png,Light
12791,2021-08-24,148.14,3,#f6773d,\x23b50b9815eedd4e2de9227aa462144b548c34cd,\xc24f574d6853f6f6a31c19d468a8c1b3f31c0e54,2336,https://www.larvalabs.com/cryptopunks/cryptopunk2336.png,Light
12792,2021-03-13,65.0,3,#f6773d,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x66f6d639199342619caf8617bf80ea738e5960a3,5132,https://www.larvalabs.com/cryptopunks/cryptopunk5132.png,Light
12793,2021-03-13,28.0,3,#f9a47e,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x33b17a8d3578d558731ba60b6ba8e5f38a0bfa1d,8038,https://www.larvalabs.com/cryptopunks/cryptopunk8038.png,Albino
12794,2021-03-13,41.0,3,#f9a47e,\x33b17a8d3578d558731ba60b6ba8e5f38a0bfa1d,\x3624df662d0f7db8ac5c8e2dca70a592a1bd02fc,8038,https://www.larvalabs.com/cryptopunks/cryptopunk8038.png,Albino
12795,2021-03-13,24.5,2,#dc5d24,\x6f4a2d3a4f47f9c647d86c929755593911ee91ec,\x05083ffbadead8b538037558ab2f258dd9d5e900,3987,https://www.larvalabs.com/cryptopunks/cryptopunk3987.png,Medium
12796,2021-03-13,22.3,3,#f6773d,\x1a4d1168d2ae9d36fbce32bd4358bbd34cac1709,\xecc8201146ea7538993dcc92c8326a2a91f66f35,591,https://www.larvalabs.com/cryptopunks/cryptopunk591.png,Light
12797,2021-03-13,21.0,3,#f6773d,\xcb8172da4bf02e759f8c98acda2fa01b83bf1057,\x1a4d1168d2ae9d36fbce32bd4358bbd34cac1709,591,https://www.larvalabs.com/cryptopunks/cryptopunk591.png,Light
12798,2022-06-11,48.0,3,#f6773d,\x581e2463e67059523e7df3777203687d090a6794,\x4c54d41126a56f45f181cc4abc3b5ed5452bc8e1,591,https://www.larvalabs.com/cryptopunks/cryptopunk591.png,Light
12799,2022-06-15,55.0,3,#f6773d,\x4c54d41126a56f45f181cc4abc3b5ed5452bc8e1,\x18a8652979309f8df27512e3c0f9213d58287853,591,https://www.larvalabs.com/cryptopunks/cryptopunk591.png,Light
12800,2021-03-13,26.99,4,#dc5d24,\xca8fe4acb1cb8b5550a3c71ffe2399f6c7016686,\x05083ffbadead8b538037558ab2f258dd9d5e900,6301,https://www.larvalabs.com/cryptopunks/cryptopunk6301.png,Medium
12801,2021-03-13,24.0,4,#dc5d24,\x6f4a2d3a4f47f9c647d86c929755593911ee91ec,\x2c13460bd42875bea47909891d75479067e98a1d,8446,https://www.larvalabs.com/cryptopunks/cryptopunk8446.png,Medium
12802,2021-08-03,44.5,4,#dc5d24,\x2c13460bd42875bea47909891d75479067e98a1d,\xaf297dec752c909092a117a932a8ca4aaaff9795,8446,https://www.larvalabs.com/cryptopunks/cryptopunk8446.png,Medium
12803,2021-08-25,85.0,4,#dc5d24,\xaf297dec752c909092a117a932a8ca4aaaff9795,\x683c3ac15e4e024e1509505b9a8f3f7b1a1cff1e,8446,https://www.larvalabs.com/cryptopunks/cryptopunk8446.png,Medium
12804,2021-09-12,100.0,4,#dc5d24,\x683c3ac15e4e024e1509505b9a8f3f7b1a1cff1e,\xc7fe19ec5e3553669b0e6d09077e4245e5b2a85e,8446,https://www.larvalabs.com/cryptopunks/cryptopunk8446.png,Medium
12805,2021-03-13,59.99,5,#dc5d24,\x5f5df42ddb92d621176a59c437f54fcf1bb4be23,\x694eda027342a230894b80960fe29cb8cf3e7f15,9536,https://www.larvalabs.com/cryptopunks/cryptopunk9536.png,Medium
12806,2021-05-03,64.99,5,#dc5d24,\x694eda027342a230894b80960fe29cb8cf3e7f15,\x8be6ad79f67d1b76eba486b0ef4fd2c9bd1cd067,9536,https://www.larvalabs.com/cryptopunks/cryptopunk9536.png,Medium
12807,2021-07-31,65.0,5,#dc5d24,\x8f217d5cccd08fd9dce24d6d42aba2bb4ff4785b,\x023ef73d4c6de80dd3e52b8aae579b8f0e5cbeb4,9536,https://www.larvalabs.com/cryptopunks/cryptopunk9536.png,Medium
12808,2021-08-05,87.5,5,#dc5d24,\x023ef73d4c6de80dd3e52b8aae579b8f0e5cbeb4,\xbd45481a84bc8edb066103c7dc9c62d53c275b12,9536,https://www.larvalabs.com/cryptopunks/cryptopunk9536.png,Medium
12809,2021-03-13,36.5,4,#f6773d,\xc480fb0ebea2591470f571436926785be5ebcd22,\x6a316f344bda31e6687173c97c839c7160dd2cd1,6061,https://www.larvalabs.com/cryptopunks/cryptopunk6061.png,Light
12810,2021-07-06,50.0,4,#f6773d,\x6a316f344bda31e6687173c97c839c7160dd2cd1,\xcf8401fabc11524de68ca98e52b7459e52b0ce89,6061,https://www.larvalabs.com/cryptopunks/cryptopunk6061.png,Light
12811,2021-03-13,40.0,2,#933e18,\x6611fe71c233e4e7510b2795c242c9a57790b376,\x9b45755f1f2f813048072a78d4ef44dc8582403c,9198,https://www.larvalabs.com/cryptopunks/cryptopunk9198.png,Dark
12812,2021-08-01,55.0,2,#933e18,\x9b45755f1f2f813048072a78d4ef44dc8582403c,\xf7c82e990dc53baeaba0a14c7a1c383333b811a4,9198,https://www.larvalabs.com/cryptopunks/cryptopunk9198.png,Dark
12813,2021-08-05,80.0,2,#933e18,\xf7c82e990dc53baeaba0a14c7a1c383333b811a4,\x2503e93fbb53fe9821630746a4070bec2f7d496d,9198,https://www.larvalabs.com/cryptopunks/cryptopunk9198.png,Dark
12814,2021-03-13,22.49999,3,#933e18,\xe3d78ce35d90bc404a71121c4585b138bb3d419e,\x023ef73d4c6de80dd3e52b8aae579b8f0e5cbeb4,9891,https://www.larvalabs.com/cryptopunks/cryptopunk9891.png,Dark
12815,2021-07-31,29.49,3,#933e18,\x023ef73d4c6de80dd3e52b8aae579b8f0e5cbeb4,\xb4bb4156e5e6ca5d81041f616c27dffb253b7845,9891,https://www.larvalabs.com/cryptopunks/cryptopunk9891.png,Dark
12816,2021-08-01,34.99,3,#933e18,\xb4bb4156e5e6ca5d81041f616c27dffb253b7845,\xa2201f091b2e8e5f8adaf8b023b99322b9ea5e66,9891,https://www.larvalabs.com/cryptopunks/cryptopunk9891.png,Dark
12817,2021-08-23,75.0,3,#933e18,\xa2201f091b2e8e5f8adaf8b023b99322b9ea5e66,\x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,9891,https://www.larvalabs.com/cryptopunks/cryptopunk9891.png,Dark
12818,2022-03-11,74.99,3,#933e18,\x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,\xea4396b0bb1ded1383cfe5bbb98b1ab09fd142a5,9891,https://www.larvalabs.com/cryptopunks/cryptopunk9891.png,Dark
12819,2021-03-13,41.0,2,#dc5d24,\x6611fe71c233e4e7510b2795c242c9a57790b376,\x3921bc5c561010c785870c68a8f153ab7dd9a124,1745,https://www.larvalabs.com/cryptopunks/cryptopunk1745.png,Medium
12820,2021-08-19,90.0,2,#dc5d24,\x40b858bbbffd36ad903aeb948af65d4235a478a9,\x60d4b10e0a2379b3b7ce44aed4a45ade7dad60c7,1745,https://www.larvalabs.com/cryptopunks/cryptopunk1745.png,Medium
12821,2022-02-09,110.0,2,#dc5d24,\x60d4b10e0a2379b3b7ce44aed4a45ade7dad60c7,\xd119d08e08d1777e8a806cbc7a3e1afbd6db1107,1745,https://www.larvalabs.com/cryptopunks/cryptopunk1745.png,Medium
12822,2021-03-13,52.0,2,#933e18,\x13579f6364c974dfac3f9bd95bdfd4f7958fe6d1,\xca37d80abd9799e9060e2fa64b9a9476e5bb097f,7074,https://www.larvalabs.com/cryptopunks/cryptopunk7074.png,Dark
12823,2021-03-13,23.99,2,#dc5d24,\x4cc53c9fe95839843dcce489f994ca0056af8aec,\x87d70a75ca2c0dc59a70c40750a09b443efb5785,886,https://www.larvalabs.com/cryptopunks/cryptopunk886.png,Medium
12824,2021-05-29,15.2,2,#dc5d24,\x87d70a75ca2c0dc59a70c40750a09b443efb5785,\x05e70979fd3355133f91fc7c6597a8274169b3be,886,https://www.larvalabs.com/cryptopunks/cryptopunk886.png,Medium
12825,2021-06-02,15.48,2,#dc5d24,\x05e70979fd3355133f91fc7c6597a8274169b3be,\xdb2b36c24064a0115fa0474fde4d9ba1f1099122,886,https://www.larvalabs.com/cryptopunks/cryptopunk886.png,Medium
12826,2021-08-01,37.51,2,#dc5d24,\xdb2b36c24064a0115fa0474fde4d9ba1f1099122,\x471ccd726115991cbac31c8f724dd988fe05a3ac,886,https://www.larvalabs.com/cryptopunks/cryptopunk886.png,Medium
12827,2021-08-05,41.99,2,#dc5d24,\x471ccd726115991cbac31c8f724dd988fe05a3ac,\xcfc8e0aeebed4cd3f3c66f1c5696e9fcdd7fa87c,886,https://www.larvalabs.com/cryptopunks/cryptopunk886.png,Medium
12828,2021-03-13,23.0,3,#f6773d,\x6f4a2d3a4f47f9c647d86c929755593911ee91ec,\xddddaddf974d594e319e80bd017bbc8d04e9f584,5847,https://www.larvalabs.com/cryptopunks/cryptopunk5847.png,Light
12829,2021-04-17,22.99,3,#f6773d,\xddddaddf974d594e319e80bd017bbc8d04e9f584,\x4649941b72d28fc534cec775a6f35ea1fa4cdc63,5847,https://www.larvalabs.com/cryptopunks/cryptopunk5847.png,Light
12830,2021-08-04,40.0,3,#f6773d,\x9e427ebcca41cd9423516e0c19769ca1a1f2fc25,\x0521a00d551ea3bb1ea1c9dad6fb2ffa26d779d9,5847,https://www.larvalabs.com/cryptopunks/cryptopunk5847.png,Light
12831,2021-03-13,29.99,2,#933e18,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x87dd2a8a4badc8552fdb3eebc5f3a50dfb0395cf,1564,https://www.larvalabs.com/cryptopunks/cryptopunk1564.png,Dark
12832,2021-03-31,25.9,2,#933e18,\x87dd2a8a4badc8552fdb3eebc5f3a50dfb0395cf,\xae48f64abeaa92618b8180c0fd33caebfed42f2b,1564,https://www.larvalabs.com/cryptopunks/cryptopunk1564.png,Dark
12833,2021-07-26,27.2,2,#933e18,\x2b290f41af8e0e6db68c0d8325394d8935d1d990,\xe2cea50ba5a302a691b93692e74786d6484db295,1564,https://www.larvalabs.com/cryptopunks/cryptopunk1564.png,Dark
12834,2021-03-13,22.9999,3,#dc5d24,\xe3d78ce35d90bc404a71121c4585b138bb3d419e,\x289a0e9c051262593c742ea99abd996cc4aad1e6,9548,https://www.larvalabs.com/cryptopunks/cryptopunk9548.png,Medium
12835,2021-08-06,57.0,3,#dc5d24,\x289a0e9c051262593c742ea99abd996cc4aad1e6,\xdefbb4e3ac96da6aaade47621ac5cb7dbb94af79,9548,https://www.larvalabs.com/cryptopunks/cryptopunk9548.png,Medium
12836,2021-10-04,122.0,3,#dc5d24,\xdefbb4e3ac96da6aaade47621ac5cb7dbb94af79,\x74dacd80d9b67912cb957966465ccc81e62ccc4f,9548,https://www.larvalabs.com/cryptopunks/cryptopunk9548.png,Medium
12837,2022-05-13,59.9,3,#dc5d24,\x74dacd80d9b67912cb957966465ccc81e62ccc4f,\xc10e5adb9ee59f1b7bed593f91df8b2e7637fc3b,9548,https://www.larvalabs.com/cryptopunks/cryptopunk9548.png,Medium
12838,2021-03-13,27.0,3,#dc5d24,\x6611fe71c233e4e7510b2795c242c9a57790b376,\x6dabf8d750c2c1b8d7fcb93a93989a07afeb1f38,3137,https://www.larvalabs.com/cryptopunks/cryptopunk3137.png,Medium
12839,2021-03-14,59.99,2,#f6773d,\x3dee682ad8fc1bfc3657c59e841d135d51f9662a,\xef784caf2d2001fb8fbb9678f9a0a1b83cd582dc,1243,https://www.larvalabs.com/cryptopunks/cryptopunk1243.png,Light
12840,2021-03-17,84.99,2,#f6773d,\xef784caf2d2001fb8fbb9678f9a0a1b83cd582dc,\x3624df662d0f7db8ac5c8e2dca70a592a1bd02fc,1243,https://www.larvalabs.com/cryptopunks/cryptopunk1243.png,Light
12841,2021-03-14,24.55,4,#f6773d,\xc480fb0ebea2591470f571436926785be5ebcd22,\xebde1c486971acfe41170e55099d5ed3cf908822,5342,https://www.larvalabs.com/cryptopunks/cryptopunk5342.png,Light
12842,2022-04-11,69.0,4,#f6773d,\xebde1c486971acfe41170e55099d5ed3cf908822,\x4e142fe48c71092e78be1f1082fa8ce0cb15c354,5342,https://www.larvalabs.com/cryptopunks/cryptopunk5342.png,Light
12843,2022-07-16,91.0,4,#f6773d,\x4e142fe48c71092e78be1f1082fa8ce0cb15c354,\xb4bb4156e5e6ca5d81041f616c27dffb253b7845,5342,https://www.larvalabs.com/cryptopunks/cryptopunk5342.png,Light
12844,2021-03-14,28.5,4,#933e18,\xa3cb30128532f43fe1c8a9f4c19422aa631307a9,\x7b1d4f3602f0fe16c4f611e124d3d7b307245ba8,4210,https://www.larvalabs.com/cryptopunks/cryptopunk4210.png,Dark
12845,2021-07-30,32.88,4,#933e18,\x7b1d4f3602f0fe16c4f611e124d3d7b307245ba8,\x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,4210,https://www.larvalabs.com/cryptopunks/cryptopunk4210.png,Dark
12846,2021-08-07,74.99,4,#933e18,\x0e9aed5c7721c642a032812c2c4816f7d6cb87d7,\xe2bf744842c1da93ae09b0a9f5cd2e0146742ce5,4210,https://www.larvalabs.com/cryptopunks/cryptopunk4210.png,Dark
12847,2021-09-16,136.0,4,#933e18,\xe2bf744842c1da93ae09b0a9f5cd2e0146742ce5,\x546149cd490c21c35ee7d6c158879d2262611623,4210,https://www.larvalabs.com/cryptopunks/cryptopunk4210.png,Dark
12848,2021-03-14,27.99,3,#933e18,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x0ed1e02164a2a9fad7a9f9b5b9e71694c3fad7f2,5339,https://www.larvalabs.com/cryptopunks/cryptopunk5339.png,Dark
12849,2021-03-14,33.0,3,#f9a47e,\xc272ed09c636edb6e858fa8702c182406185f1af,\xef784caf2d2001fb8fbb9678f9a0a1b83cd582dc,5676,https://www.larvalabs.com/cryptopunks/cryptopunk5676.png,Albino
12850,2021-04-19,34.0,3,#f9a47e,\xef784caf2d2001fb8fbb9678f9a0a1b83cd582dc,\x449c69df8487c9faf14d0b798f142ee128cd4fc8,5676,https://www.larvalabs.com/cryptopunks/cryptopunk5676.png,Albino
12851,2021-08-24,99.99,3,#f9a47e,\x449c69df8487c9faf14d0b798f142ee128cd4fc8,\x97db27c92bc776079f57bf26533111abc81af7ca,5676,https://www.larvalabs.com/cryptopunks/cryptopunk5676.png,Albino
12852,2021-08-28,169.99,3,#f9a47e,\x97db27c92bc776079f57bf26533111abc81af7ca,\x87f8069503ceb7b58612769d7f62297f5806143a,5676,https://www.larvalabs.com/cryptopunks/cryptopunk5676.png,Albino
12853,2021-03-14,25.0,2,#933e18,\x6f4a2d3a4f47f9c647d86c929755593911ee91ec,\x91338ccfb8c0adb7756034a82008531d7713009d,4187,https://www.larvalabs.com/cryptopunks/cryptopunk4187.png,Dark
12854,2021-08-23,78.0,2,#933e18,\xb70c1a3242e363b4772b83acdc10df94e6c3fb02,\x186980d30a5b7ee4b81114beff6351c94bc332f8,4187,https://www.larvalabs.com/cryptopunks/cryptopunk4187.png,Dark
12855,2021-08-23,64.99,2,#933e18,\xfd2ee19a408c87f68ca8881bcc218707777c1b72,\xb70c1a3242e363b4772b83acdc10df94e6c3fb02,4187,https://www.larvalabs.com/cryptopunks/cryptopunk4187.png,Dark
12856,2021-08-29,168.0,2,#933e18,\x186980d30a5b7ee4b81114beff6351c94bc332f8,\xcbadec3966a8fa4f1a4a86b59bfc3a9196c7bc6f,4187,https://www.larvalabs.com/cryptopunks/cryptopunk4187.png,Dark
12857,2021-03-14,21.69,2,#933e18,\x1a4d1168d2ae9d36fbce32bd4358bbd34cac1709,\x68d4a6fad7b5682db97c0a4455e282ce4f193be6,678,https://www.larvalabs.com/cryptopunks/cryptopunk678.png,Dark
12858,2021-03-14,55.0,3,#dc5d24,\xa3cb30128532f43fe1c8a9f4c19422aa631307a9,\x3ba53cea97bfff5a303ffc66dc4f390383bcd62e,3720,https://www.larvalabs.com/cryptopunks/cryptopunk3720.png,Medium
12859,2021-03-14,36.99,3,#933e18,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x117c6e09cc85d924be04322e54492c2fb7ae2d14,8680,https://www.larvalabs.com/cryptopunks/cryptopunk8680.png,Dark
12860,2021-03-14,23.99,2,#933e18,\xaea8e3bd369217cc6e3e6abddf0da318fba8e59b,\xbb3b20fdb48ad9f495f4eb7623ff0dc77101e495,1970,https://www.larvalabs.com/cryptopunks/cryptopunk1970.png,Dark
12861,2021-06-23,15.5,2,#933e18,\xbf8090eab036022b7e0c77d9e34793f1b756d94b,\x290b4ec8345c3212c676788694086b50d0b1fb93,1970,https://www.larvalabs.com/cryptopunks/cryptopunk1970.png,Dark
12862,2021-08-25,93.0,2,#933e18,\x290b4ec8345c3212c676788694086b50d0b1fb93,\x2e5e227280b1d5ee28500a9000296c112dc8efc5,1970,https://www.larvalabs.com/cryptopunks/cryptopunk1970.png,Dark
12863,2021-03-14,23.0,3,#f6773d,\x19f23312627e560ea0199345782528686f1f3968,\x74857f68e61fe70312df156bf763f7d6dc56b00e,1402,https://www.larvalabs.com/cryptopunks/cryptopunk1402.png,Light
12864,2021-03-21,23.4,3,#f6773d,\x74857f68e61fe70312df156bf763f7d6dc56b00e,\x98b69ed56718a06dc8543dfc97c90bc62b68fca3,1402,https://www.larvalabs.com/cryptopunks/cryptopunk1402.png,Light
12865,2021-03-14,165.0,2,#f6773d,\xb268f20c03c39f00425db32c424fd5272220496e,\x09d4083ffd20d21acb9118465ad7c52ac8b548f7,143,https://www.larvalabs.com/cryptopunks/cryptopunk143.png,Light
12866,2021-03-14,24.0,4,#933e18,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\xbed058a4bcc06338bdd214f150d25ff3686e98bc,8797,https://www.larvalabs.com/cryptopunks/cryptopunk8797.png,Dark
12867,2021-03-14,26.49,3,#933e18,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\xe281b9d3de7a5b178961f38a4a31f1a6447304d8,1621,https://www.larvalabs.com/cryptopunks/cryptopunk1621.png,Dark
12868,2022-06-17,50.0,3,#933e18,\x95fecf87fe6bde657a536fa00573838acded87a2,\xc30559a69c2654cdb7f1e04200037f026d941313,1621,https://www.larvalabs.com/cryptopunks/cryptopunk1621.png,Dark
12869,2021-03-15,21.97,2,#933e18,\xa6e2e910515e6cf485462eeb6e454df33c60cb0e,\x6611fe71c233e4e7510b2795c242c9a57790b376,3150,https://www.larvalabs.com/cryptopunks/cryptopunk3150.png,Dark
12870,2021-03-24,19.91,2,#933e18,\x0b88fd87884080bd6d93d341fcca0eea76b03e75,\x899241b0c41051313ce36271a7e13d54c94877a1,3150,https://www.larvalabs.com/cryptopunks/cryptopunk3150.png,Dark
12871,2021-04-22,18.97,2,#933e18,\x62bdc64a14405e797f86796ea3c2476209ee0bf9,\x5654967dc2c3f207b68bbd8003bc27a0a4106b56,3150,https://www.larvalabs.com/cryptopunks/cryptopunk3150.png,Dark
12872,2021-07-29,20.0,2,#933e18,\x5654967dc2c3f207b68bbd8003bc27a0a4106b56,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,3150,https://www.larvalabs.com/cryptopunks/cryptopunk3150.png,Dark
12874,2021-03-15,27.99,4,#933e18,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x70ca0fab6d31d12b3be566deb17c65475ac2d784,1561,https://www.larvalabs.com/cryptopunks/cryptopunk1561.png,Dark
12875,2021-04-02,15.99,4,#933e18,\x70ca0fab6d31d12b3be566deb17c65475ac2d784,\x74be0af0bf7254328ddffc09425ff71d64a1a836,1561,https://www.larvalabs.com/cryptopunks/cryptopunk1561.png,Dark
12876,2021-04-08,22.99,4,#933e18,\xddfdcb21c935e8432a559cf689c83695b27a4177,\x91cda41a25057b30cd003dde076dc91f7a9cb6d9,1561,https://www.larvalabs.com/cryptopunks/cryptopunk1561.png,Dark
12877,2021-04-08,20.99,4,#933e18,\x74be0af0bf7254328ddffc09425ff71d64a1a836,\xddfdcb21c935e8432a559cf689c83695b27a4177,1561,https://www.larvalabs.com/cryptopunks/cryptopunk1561.png,Dark
12878,2022-01-29,84.9,4,#933e18,\x91cda41a25057b30cd003dde076dc91f7a9cb6d9,\x91338ccfb8c0adb7756034a82008531d7713009d,1561,https://www.larvalabs.com/cryptopunks/cryptopunk1561.png,Dark
12879,2022-01-31,84.9,4,#933e18,\x91338ccfb8c0adb7756034a82008531d7713009d,\xf24629fbb477e10f2cf331c2b7452d8596b5c7a5,1561,https://www.larvalabs.com/cryptopunks/cryptopunk1561.png,Dark
12880,2021-03-15,75.0,3,#f6773d,\xc352b534e8b987e036a93539fd6897f53488e56a,\xba19ba5233b49794c33f01654e99a60e579e6f29,945,https://www.larvalabs.com/cryptopunks/cryptopunk945.png,Light
12881,2021-03-15,44.99,1,#933e18,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x5654967dc2c3f207b68bbd8003bc27a0a4106b56,1953,https://www.larvalabs.com/cryptopunks/cryptopunk1953.png,Dark
12882,2022-05-18,52.5,1,#933e18,\x5654967dc2c3f207b68bbd8003bc27a0a4106b56,\x1919db36ca2fa2e15f9000fd9cdc2edcf863e685,1953,https://www.larvalabs.com/cryptopunks/cryptopunk1953.png,Dark
12883,2022-06-19,71.95,1,#933e18,\x0232d1083e970f0c78f56202b9a666b526fa379f,\x7578c6e313d3cf26a7480226c63651ce99f24839,1953,https://www.larvalabs.com/cryptopunks/cryptopunk1953.png,Dark
12884,2021-03-15,49.99,1,#dc5d24,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x0872e7233699965101097cceb124c4c7eea63eec,1151,https://www.larvalabs.com/cryptopunks/cryptopunk1151.png,Medium
12885,2021-04-30,49.0,1,#dc5d24,\x4ea36c63bed2db5d4fb07712bf3d8a376056392b,\xfaa55064941a5f4d3d080686649d8c8437541741,1151,https://www.larvalabs.com/cryptopunks/cryptopunk1151.png,Medium
12886,2021-03-15,25.0,3,#933e18,\xba0c68d6b353c2c36a657289e24ba36fe7172d2f,\x6611fe71c233e4e7510b2795c242c9a57790b376,6168,https://www.larvalabs.com/cryptopunks/cryptopunk6168.png,Dark
12887,2021-08-23,65.0,3,#933e18,\x6611fe71c233e4e7510b2795c242c9a57790b376,\x52ad8f3c506aa25b954276c5456060dad6f3fd7b,6168,https://www.larvalabs.com/cryptopunks/cryptopunk6168.png,Dark
12888,2021-09-24,129.0,3,#933e18,\x52ad8f3c506aa25b954276c5456060dad6f3fd7b,\x9b5aaa36aa32399549e2706d1cd3beb164454046,6168,https://www.larvalabs.com/cryptopunks/cryptopunk6168.png,Dark
12889,2021-03-15,26.5,3,#dc5d24,\x1672dbd790d9fa182dcd12d8521c6e68037ead8e,\x6611fe71c233e4e7510b2795c242c9a57790b376,7847,https://www.larvalabs.com/cryptopunks/cryptopunk7847.png,Medium
12890,2021-08-05,45.0,3,#dc5d24,\x6611fe71c233e4e7510b2795c242c9a57790b376,\xbd45481a84bc8edb066103c7dc9c62d53c275b12,7847,https://www.larvalabs.com/cryptopunks/cryptopunk7847.png,Medium
12891,2021-08-30,120.0,3,#dc5d24,\xbd45481a84bc8edb066103c7dc9c62d53c275b12,\xed98464bda3ce53a95b50f897556bede4316361c,7847,https://www.larvalabs.com/cryptopunks/cryptopunk7847.png,Medium
12892,2021-10-01,124.0,3,#dc5d24,\xed98464bda3ce53a95b50f897556bede4316361c,\x91338ccfb8c0adb7756034a82008531d7713009d,7847,https://www.larvalabs.com/cryptopunks/cryptopunk7847.png,Medium
12893,2021-10-02,124.99,3,#dc5d24,\x91338ccfb8c0adb7756034a82008531d7713009d,\x891e3dbfc3c546331bb8564e0b1db15d9af5d81c,7847,https://www.larvalabs.com/cryptopunks/cryptopunk7847.png,Medium
12894,2022-04-13,64.66,3,#dc5d24,\xa3085cd44eb32c4fb1797c0ce24bfd34fadced39,\xe7e169d87b2b225478e4d23c10328919d600c4af,7847,https://www.larvalabs.com/cryptopunks/cryptopunk7847.png,Medium
12895,2021-03-15,41.99,1,#933e18,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x0872e7233699965101097cceb124c4c7eea63eec,5262,https://www.larvalabs.com/cryptopunks/cryptopunk5262.png,Dark
12896,2021-04-18,36.0,1,#933e18,\x4b4edbdb354e9b9ba9ecaf8a641005a8941a3dc0,\x2cb435e6505d0b056a5cc9a0fa34f15d0486366c,5262,https://www.larvalabs.com/cryptopunks/cryptopunk5262.png,Dark
12897,2021-03-15,49.99,2,#933e18,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\x48af2bd40905f8d48d187ecb3c6bbc19ec21c795,8546,https://www.larvalabs.com/cryptopunks/cryptopunk8546.png,Dark
12898,2021-08-05,108.0,2,#933e18,\x48af2bd40905f8d48d187ecb3c6bbc19ec21c795,\x5a418d8bc0c074a4a8fa88d1322dc51cc1cb9d29,8546,https://www.larvalabs.com/cryptopunks/cryptopunk8546.png,Dark
12899,2021-08-28,165.0,2,#933e18,\x5a418d8bc0c074a4a8fa88d1322dc51cc1cb9d29,\x847d820066bf39645e468ef8722b74c785d4e816,8546,https://www.larvalabs.com/cryptopunks/cryptopunk8546.png,Dark
12900,2021-03-15,26.5,2,#f6773d,\x6f4a2d3a4f47f9c647d86c929755593911ee91ec,\x86f39177283138fd6f5e344dfb78675ba4759ada,4282,https://www.larvalabs.com/cryptopunks/cryptopunk4282.png,Light
12901,2021-04-07,19.0,2,#f6773d,\x86f39177283138fd6f5e344dfb78675ba4759ada,\x6336fbba58a55ee3cfc509047449176979ef044b,4282,https://www.larvalabs.com/cryptopunks/cryptopunk4282.png,Light
12902,2021-04-08,23.0,2,#f6773d,\x6336fbba58a55ee3cfc509047449176979ef044b,\x67edd0b8f66ce4edeee9ed84a74fbc70ceacfe18,4282,https://www.larvalabs.com/cryptopunks/cryptopunk4282.png,Light
12903,2021-08-28,154.99,2,#f6773d,\xee45124d3c2a3d9f24fddfc10cd9979b52567cfb,\x481676150018bcbc1138a163443704aaf8376f1d,4282,https://www.larvalabs.com/cryptopunks/cryptopunk4282.png,Light
12904,2021-03-15,26.99,4,#f6773d,\x577ebc5de943e35cdf9ecb5bbe1f7d7cb6c7c647,\xd311db4728345d6c153fb6ee51f2de64309bd151,9547,https://www.larvalabs.com/cryptopunks/cryptopunk9547.png,Light
