punk_id,type,gender,skin_tone,attr_count,attributes,img_dir,avg_price,img_url
3227,Human,Female,Medium,3,"['Straight Hair', 'Earring', 'Nerd Glasses']",../punk_imgs/3227.png,38.88,https://www.larvalabs.com/cryptopunks/cryptopunk3227.png
3228,Human,Male,Light,3,"['Chinstrap', 'Do-rag', 'Eye Patch']",../punk_imgs/3228.png,7.2775,https://www.larvalabs.com/cryptopunks/cryptopunk3228.png
3229,Human,Male,Light,4,"['Cap Forward', 'Earring', 'Normal Beard', 'Small Shades']",../punk_imgs/3229.png,25.97,https://www.larvalabs.com/cryptopunks/cryptopunk3229.png
3230,Human,Female,Light,2,"['Half Shaved', 'Rosy Cheeks']",../punk_imgs/3230.png,49.0,https://www.larvalabs.com/cryptopunks/cryptopunk3230.png
3231,Human,Female,Dark,2,"['Purple Eye Shadow', 'Straight Hair']",../punk_imgs/3231.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3231.png
3232,Human,Male,Medium,2,"['3D Glasses', 'Mohawk Dark']",../punk_imgs/3232.png,0.49,https://www.larvalabs.com/cryptopunks/cryptopunk3232.png
3233,Human,Male,Medium,3,"['Hoodie', 'Big Shades', 'Shadow Beard']",../punk_imgs/3233.png,165.195,https://www.larvalabs.com/cryptopunks/cryptopunk3233.png
3234,Human,Male,Albino,2,"['Messy Hair', 'Handlebars']",../punk_imgs/3234.png,4.840000000000001,https://www.larvalabs.com/cryptopunks/cryptopunk3234.png
3235,Human,Male,Dark,2,"['Stringy Hair', 'Normal Beard']",../punk_imgs/3235.png,0.07,https://www.larvalabs.com/cryptopunks/cryptopunk3235.png
3236,Human,Female,Medium,3,"['Pipe', 'Blue Eye Shadow', 'Messy Hair']",../punk_imgs/3236.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3236.png
3237,Human,Male,Albino,4,"['Cigarette', 'Chinstrap', 'Wild Hair', 'Earring']",../punk_imgs/3237.png,24.985,https://www.larvalabs.com/cryptopunks/cryptopunk3237.png
3238,Human,Male,Dark,3,"['Messy Hair', 'Earring', 'Regular Shades']",../punk_imgs/3238.png,23.564999999999998,https://www.larvalabs.com/cryptopunks/cryptopunk3238.png
3239,Human,Male,Medium,2,"['Horned Rim Glasses', 'Shaved Head']",../punk_imgs/3239.png,86.25857142857141,https://www.larvalabs.com/cryptopunks/cryptopunk3239.png
3240,Human,Female,Medium,3,"['Blue Eye Shadow', 'Wild White Hair', 'Earring']",../punk_imgs/3240.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3240.png
3241,Human,Female,Medium,2,"['Mohawk', 'Purple Lipstick']",../punk_imgs/3241.png,42.196,https://www.larvalabs.com/cryptopunks/cryptopunk3241.png
3242,Human,Male,Medium,4,"['Peak Spike', 'Chinstrap', 'Classic Shades', 'Earring']",../punk_imgs/3242.png,0.98,https://www.larvalabs.com/cryptopunks/cryptopunk3242.png
3243,Human,Male,Dark,2,"['Clown Eyes Blue', 'Mohawk Dark']",../punk_imgs/3243.png,21.5,https://www.larvalabs.com/cryptopunks/cryptopunk3243.png
3244,Human,Male,Dark,3,"['Wild Hair', 'Goat', 'Clown Eyes Green']",../punk_imgs/3244.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3244.png
3245,Human,Male,Dark,3,"['Cigarette', 'VR', 'Do-rag']",../punk_imgs/3245.png,55.09166666666667,https://www.larvalabs.com/cryptopunks/cryptopunk3245.png
3246,Human,Female,Light,2,"['Mole', 'Clown Hair Green']",../punk_imgs/3246.png,58.85666666666666,https://www.larvalabs.com/cryptopunks/cryptopunk3246.png
3247,Human,Female,Light,3,"['Messy Hair', 'Hot Lipstick', 'Earring']",../punk_imgs/3247.png,1.8,https://www.larvalabs.com/cryptopunks/cryptopunk3247.png
3248,Human,Male,Medium,2,"['Peak Spike', 'Pipe']",../punk_imgs/3248.png,71.95,https://www.larvalabs.com/cryptopunks/cryptopunk3248.png
3249,Human,Male,Light,4,"['Earring', 'Nerd Glasses', 'Goat', 'Do-rag']",../punk_imgs/3249.png,7.5,https://www.larvalabs.com/cryptopunks/cryptopunk3249.png
3250,Human,Male,Light,3,"['Horned Rim Glasses', 'Crazy Hair', 'Smile']",../punk_imgs/3250.png,10.425,https://www.larvalabs.com/cryptopunks/cryptopunk3250.png
3251,Human,Female,Albino,2,"['Wild Blonde', 'Earring']",../punk_imgs/3251.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3251.png
3252,Human,Female,Medium,3,"['Black Lipstick', 'Wild Blonde', 'Clown Eyes Blue']",../punk_imgs/3252.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3252.png
3253,Human,Female,Medium,3,"['Purple Lipstick', '3D Glasses', 'Straight Hair Dark']",../punk_imgs/3253.png,0.4,https://www.larvalabs.com/cryptopunks/cryptopunk3253.png
3254,Human,Female,Dark,4,"['Dark Hair', 'Purple Lipstick', 'Earring', 'Cigarette']",../punk_imgs/3254.png,32.504000000000005,https://www.larvalabs.com/cryptopunks/cryptopunk3254.png
3255,Human,Male,Light,3,"['Mohawk Thin', 'Vape', 'Earring']",../punk_imgs/3255.png,14.918333333333331,https://www.larvalabs.com/cryptopunks/cryptopunk3255.png
3256,Human,Male,Albino,1,['Cowboy Hat'],../punk_imgs/3256.png,1.75,https://www.larvalabs.com/cryptopunks/cryptopunk3256.png
3257,Human,Female,Light,3,"['Black Lipstick', 'Stringy Hair', 'Earring']",../punk_imgs/3257.png,0.858,https://www.larvalabs.com/cryptopunks/cryptopunk3257.png
3258,Human,Male,Medium,3,"['Cap Forward', 'Nerd Glasses', 'Goat']",../punk_imgs/3258.png,75.76333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk3258.png
3259,Human,Male,Light,2,"['Mohawk Thin', 'VR']",../punk_imgs/3259.png,16.495,https://www.larvalabs.com/cryptopunks/cryptopunk3259.png
3260,Human,Male,Dark,3,"['Bandana', 'Earring', 'Eye Patch']",../punk_imgs/3260.png,0.7197499999999999,https://www.larvalabs.com/cryptopunks/cryptopunk3260.png
3261,Human,Male,Dark,2,"['Muttonchops', 'Shaved Head']",../punk_imgs/3261.png,34.33,https://www.larvalabs.com/cryptopunks/cryptopunk3261.png
3262,Human,Male,Medium,4,"['Frumpy Hair', 'Clown Nose', 'Muttonchops', 'Regular Shades']",../punk_imgs/3262.png,27.025,https://www.larvalabs.com/cryptopunks/cryptopunk3262.png
3263,Human,Female,Medium,2,"['Orange Side', 'Black Lipstick']",../punk_imgs/3263.png,136.5,https://www.larvalabs.com/cryptopunks/cryptopunk3263.png
3264,Human,Female,Medium,3,"['Cap', 'Big Shades', 'Earring']",../punk_imgs/3264.png,48.9,https://www.larvalabs.com/cryptopunks/cryptopunk3264.png
3265,Human,Male,Medium,2,"['Mohawk Thin', '3D Glasses']",../punk_imgs/3265.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3265.png
3266,Human,Female,Medium,3,"['Messy Hair', 'Black Lipstick', 'Earring']",../punk_imgs/3266.png,0.13,https://www.larvalabs.com/cryptopunks/cryptopunk3266.png
3267,Human,Female,Dark,3,"['Orange Side', 'Black Lipstick', 'Earring']",../punk_imgs/3267.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3267.png
3268,Human,Male,Light,4,"['Clown Eyes Blue', 'Earring', 'Goat', 'Crazy Hair']",../punk_imgs/3268.png,0.13,https://www.larvalabs.com/cryptopunks/cryptopunk3268.png
3269,Human,Female,Dark,2,"['Dark Hair', 'Clown Eyes Blue']",../punk_imgs/3269.png,11.663333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk3269.png
3270,Human,Male,Medium,3,"['Cap', 'Earring', 'Nerd Glasses']",../punk_imgs/3270.png,0.15,https://www.larvalabs.com/cryptopunks/cryptopunk3270.png
3271,Human,Female,Light,2,"['Green Eye Shadow', 'Pigtails']",../punk_imgs/3271.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3271.png
3272,Human,Male,Dark,2,"['Mohawk', 'Small Shades']",../punk_imgs/3272.png,14.65,https://www.larvalabs.com/cryptopunks/cryptopunk3272.png
3273,Human,Male,Albino,3,"['Cigarette', 'Chinstrap', 'Headband']",../punk_imgs/3273.png,43.163333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk3273.png
3274,Human,Male,Light,2,"['Clown Eyes Blue', 'Do-rag']",../punk_imgs/3274.png,31.575,https://www.larvalabs.com/cryptopunks/cryptopunk3274.png
3275,Human,Female,Medium,3,"['Silver Chain', 'Stringy Hair', 'Clown Eyes Blue']",../punk_imgs/3275.png,24.0,https://www.larvalabs.com/cryptopunks/cryptopunk3275.png
3276,Human,Male,Medium,2,"['Clown Nose', 'Peak Spike']",../punk_imgs/3276.png,12.0,https://www.larvalabs.com/cryptopunks/cryptopunk3276.png
3277,Human,Female,Light,3,"['Tassle Hat', 'Regular Shades', 'Earring']",../punk_imgs/3277.png,30.825199999999995,https://www.larvalabs.com/cryptopunks/cryptopunk3277.png
3278,Human,Female,Medium,2,"['Cap', 'Earring']",../punk_imgs/3278.png,0.14,https://www.larvalabs.com/cryptopunks/cryptopunk3278.png
3279,Human,Male,Medium,2,"['Mohawk', 'Small Shades']",../punk_imgs/3279.png,14.23,https://www.larvalabs.com/cryptopunks/cryptopunk3279.png
3280,Human,Male,Medium,3,"['Purple Hair', 'Earring', 'Medical Mask']",../punk_imgs/3280.png,19.0,https://www.larvalabs.com/cryptopunks/cryptopunk3280.png
3281,Human,Male,Dark,3,"['Beanie', 'Earring', 'Small Shades']",../punk_imgs/3281.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3281.png
3282,Human,Male,Albino,3,"['Luxurious Beard', 'Earring', 'Mohawk Dark']",../punk_imgs/3282.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3282.png
3283,Human,Female,Light,4,"['Clown Eyes Green', 'Frumpy Hair', 'Purple Lipstick', 'Rosy Cheeks']",../punk_imgs/3283.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3283.png
3284,Human,Female,Light,4,"['Black Lipstick', 'Crazy Hair', 'Earring', 'Cigarette']",../punk_imgs/3284.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3284.png
3285,Human,Male,Albino,2,"['Front Beard Dark', 'Knitted Cap']",../punk_imgs/3285.png,0.425,https://www.larvalabs.com/cryptopunks/cryptopunk3285.png
3286,Human,Male,Dark,2,"['Messy Hair', 'Normal Beard']",../punk_imgs/3286.png,0.14,https://www.larvalabs.com/cryptopunks/cryptopunk3286.png
3287,Human,Female,Light,1,['Classic Shades'],../punk_imgs/3287.png,15.4321,https://www.larvalabs.com/cryptopunks/cryptopunk3287.png
3288,Human,Male,Medium,2,"['Smile', 'Mohawk Dark']",../punk_imgs/3288.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3288.png
3289,Human,Female,Dark,4,"['Mole', 'Hot Lipstick', 'Wild Blonde', 'Earring']",../punk_imgs/3289.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3289.png
3290,Human,Female,Dark,3,"['Red Mohawk', 'Hot Lipstick', 'Earring']",../punk_imgs/3290.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3290.png
3291,Human,Male,Light,3,"['Cap', 'Big Shades', 'Normal Beard']",../punk_imgs/3291.png,8.2275,https://www.larvalabs.com/cryptopunks/cryptopunk3291.png
3292,Human,Male,Medium,2,"['Top Hat', 'Smile']",../punk_imgs/3292.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3292.png
3293,Human,Female,Medium,4,"['Wild White Hair', 'Hot Lipstick', 'Earring', 'Nerd Glasses']",../punk_imgs/3293.png,62.75,https://www.larvalabs.com/cryptopunks/cryptopunk3293.png
3294,Human,Female,Medium,3,"['Mole', 'Straight Hair Blonde', 'Cigarette']",../punk_imgs/3294.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3294.png
3295,Human,Male,Dark,2,"['Wild Hair', 'Clown Eyes Green']",../punk_imgs/3295.png,16.863333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk3295.png
3296,Human,Male,Medium,5,"['Cigarette', 'Frumpy Hair', 'Chinstrap', 'Earring', 'Mole']",../punk_imgs/3296.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3296.png
3297,Human,Male,Medium,3,"['Mustache', 'Mohawk', 'Small Shades']",../punk_imgs/3297.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3297.png
3298,Human,Male,Light,3,"['Hoodie', 'Eye Patch', 'Big Beard']",../punk_imgs/3298.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3298.png
3299,Human,Male,Dark,3,"['Frumpy Hair', 'Normal Beard Black', 'Earring']",../punk_imgs/3299.png,24.97,https://www.larvalabs.com/cryptopunks/cryptopunk3299.png
3300,Human,Male,Medium,3,"['Messy Hair', 'Horned Rim Glasses', 'Normal Beard']",../punk_imgs/3300.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3300.png
3301,Human,Female,Medium,3,"['Hot Lipstick', 'Half Shaved', 'Nerd Glasses']",../punk_imgs/3301.png,24.99,https://www.larvalabs.com/cryptopunks/cryptopunk3301.png
3302,Human,Male,Light,4,"['Bandana', 'Mustache', 'Horned Rim Glasses', 'Pipe']",../punk_imgs/3302.png,19.99,https://www.larvalabs.com/cryptopunks/cryptopunk3302.png
3303,Human,Male,Medium,2,"['Shaved Head', 'Big Beard']",../punk_imgs/3303.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3303.png
3304,Human,Female,Medium,2,"['Mohawk Thin', 'Purple Lipstick']",../punk_imgs/3304.png,0.26974999995,https://www.larvalabs.com/cryptopunks/cryptopunk3304.png
3305,Human,Male,Medium,3,"['Front Beard', 'Messy Hair', 'Frown']",../punk_imgs/3305.png,20.746666666666666,https://www.larvalabs.com/cryptopunks/cryptopunk3305.png
3306,Human,Male,Medium,3,"['Wild Hair', 'Earring', 'Normal Beard']",../punk_imgs/3306.png,19.529999999999998,https://www.larvalabs.com/cryptopunks/cryptopunk3306.png
3307,Human,Male,Albino,0,[''],../punk_imgs/3307.png,99.995,https://www.larvalabs.com/cryptopunks/cryptopunk3307.png
3308,Human,Female,Light,2,"['Pilot Helmet', 'Hot Lipstick']",../punk_imgs/3308.png,130.0,https://www.larvalabs.com/cryptopunks/cryptopunk3308.png
3309,Human,Male,Dark,2,"['Front Beard', 'Hoodie']",../punk_imgs/3309.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3309.png
3310,Human,Male,Light,3,"['Handlebars', 'Mohawk Thin', 'Horned Rim Glasses']",../punk_imgs/3310.png,10.626666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk3310.png
3311,Human,Female,Dark,4,"['Tassle Hat', 'Spots', 'Purple Lipstick', 'Earring']",../punk_imgs/3311.png,69.76666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk3311.png
3312,Human,Male,Light,2,"['Stringy Hair', 'Classic Shades']",../punk_imgs/3312.png,3.055,https://www.larvalabs.com/cryptopunks/cryptopunk3312.png
3313,Human,Male,Medium,3,"['Crazy Hair', 'Smile', '3D Glasses']",../punk_imgs/3313.png,70.0,https://www.larvalabs.com/cryptopunks/cryptopunk3313.png
3314,Human,Female,Medium,2,"['Blue Eye Shadow', 'Wild Hair']",../punk_imgs/3314.png,38.218333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk3314.png
3315,Human,Male,Dark,3,"['Stringy Hair', 'Cigarette', 'Nerd Glasses']",../punk_imgs/3315.png,19.467999999999996,https://www.larvalabs.com/cryptopunks/cryptopunk3315.png
3316,Human,Male,Light,3,"['Shadow Beard', 'Horned Rim Glasses', 'Clown Hair Green']",../punk_imgs/3316.png,16.7,https://www.larvalabs.com/cryptopunks/cryptopunk3316.png
3317,Human,Male,Albino,2,"['Front Beard', 'Top Hat']",../punk_imgs/3317.png,26.7125,https://www.larvalabs.com/cryptopunks/cryptopunk3317.png
3318,Human,Female,Medium,3,"['Gold Chain', 'Frumpy Hair', 'Regular Shades']",../punk_imgs/3318.png,0.475,https://www.larvalabs.com/cryptopunks/cryptopunk3318.png
3319,Human,Male,Medium,2,"['Vape', 'Headband']",../punk_imgs/3319.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3319.png
3320,Human,Male,Medium,2,"['Frumpy Hair', 'Shadow Beard']",../punk_imgs/3320.png,4.313333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk3320.png
3321,Human,Female,Light,2,"['Black Lipstick', 'Straight Hair Blonde']",../punk_imgs/3321.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3321.png
3322,Human,Male,Medium,3,"['Bandana', 'Front Beard Dark', 'VR']",../punk_imgs/3322.png,150.0,https://www.larvalabs.com/cryptopunks/cryptopunk3322.png
3323,Human,Male,Dark,2,"['Knitted Cap', 'Small Shades']",../punk_imgs/3323.png,21.433333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk3323.png
3324,Human,Male,Dark,3,"['Earring', 'Crazy Hair', 'Big Beard']",../punk_imgs/3324.png,47.666666666666664,https://www.larvalabs.com/cryptopunks/cryptopunk3324.png
3325,Human,Male,Medium,2,"['Vape', 'Mohawk']",../punk_imgs/3325.png,0.24,https://www.larvalabs.com/cryptopunks/cryptopunk3325.png
3326,Human,Male,Dark,2,"['Vampire Hair', 'Chinstrap']",../punk_imgs/3326.png,16.46875,https://www.larvalabs.com/cryptopunks/cryptopunk3326.png
3327,Human,Male,Albino,2,"['Earring', 'Headband']",../punk_imgs/3327.png,54.849999999999994,https://www.larvalabs.com/cryptopunks/cryptopunk3327.png
3328,Zombie,Male,,2,"['Cigarette', 'Messy Hair']",../punk_imgs/3328.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3328.png
3329,Human,Female,Light,3,"['Mole', 'Clown Eyes Green', 'Earring']",../punk_imgs/3329.png,45.995,https://www.larvalabs.com/cryptopunks/cryptopunk3329.png
3330,Human,Male,Dark,4,"['Frown', 'Shadow Beard', 'Fedora', 'Regular Shades']",../punk_imgs/3330.png,60.81833333333333,https://www.larvalabs.com/cryptopunks/cryptopunk3330.png
3331,Human,Male,Light,4,"['Cigarette', 'Earring', 'Headband', 'Eye Patch']",../punk_imgs/3331.png,49.99666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk3331.png
3332,Human,Female,Light,2,"['Red Mohawk', 'Clown Eyes Green']",../punk_imgs/3332.png,42.49166666666667,https://www.larvalabs.com/cryptopunks/cryptopunk3332.png
3333,Human,Female,Dark,3,"['Tassle Hat', 'Clown Eyes Green', 'Earring']",../punk_imgs/3333.png,69.99,https://www.larvalabs.com/cryptopunks/cryptopunk3333.png
3334,Human,Female,Medium,2,"['Green Eye Shadow', 'Dark Hair']",../punk_imgs/3334.png,14.673725,https://www.larvalabs.com/cryptopunks/cryptopunk3334.png
3335,Human,Male,Dark,2,"['Luxurious Beard', 'Purple Hair']",../punk_imgs/3335.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3335.png
3336,Human,Female,Medium,3,"['Messy Hair', 'Purple Eye Shadow', 'Hot Lipstick']",../punk_imgs/3336.png,2.275,https://www.larvalabs.com/cryptopunks/cryptopunk3336.png
3337,Human,Male,Albino,2,"['Luxurious Beard', 'Wild Hair']",../punk_imgs/3337.png,98.5,https://www.larvalabs.com/cryptopunks/cryptopunk3337.png
3338,Human,Female,Medium,2,"['Mole', 'Dark Hair']",../punk_imgs/3338.png,17.759666666666664,https://www.larvalabs.com/cryptopunks/cryptopunk3338.png
3339,Human,Male,Light,3,"['Mohawk Thin', 'Shadow Beard', 'Earring']",../punk_imgs/3339.png,9.43,https://www.larvalabs.com/cryptopunks/cryptopunk3339.png
3340,Human,Female,Medium,3,"['Crazy Hair', 'Earring', 'Cigarette']",../punk_imgs/3340.png,0.1,https://www.larvalabs.com/cryptopunks/cryptopunk3340.png
3341,Human,Female,Light,3,"['Mole', 'Messy Hair', 'Hot Lipstick']",../punk_imgs/3341.png,1.2,https://www.larvalabs.com/cryptopunks/cryptopunk3341.png
3342,Human,Male,Medium,4,"['Bandana', 'Spots', 'Earring', 'Normal Beard']",../punk_imgs/3342.png,11.1,https://www.larvalabs.com/cryptopunks/cryptopunk3342.png
3343,Human,Female,Medium,2,"['Tassle Hat', 'Regular Shades']",../punk_imgs/3343.png,37.8725,https://www.larvalabs.com/cryptopunks/cryptopunk3343.png
3344,Human,Female,Medium,2,"['Crazy Hair', 'Purple Lipstick']",../punk_imgs/3344.png,53.281666666666666,https://www.larvalabs.com/cryptopunks/cryptopunk3344.png
3345,Human,Female,Light,2,"['Gold Chain', 'Dark Hair']",../punk_imgs/3345.png,102.845,https://www.larvalabs.com/cryptopunks/cryptopunk3345.png
3346,Human,Male,Medium,2,"['Stringy Hair', 'Classic Shades']",../punk_imgs/3346.png,37.38333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk3346.png
3347,Human,Female,Medium,3,"['Gold Chain', 'Earring', 'Straight Hair Dark']",../punk_imgs/3347.png,55.75,https://www.larvalabs.com/cryptopunks/cryptopunk3347.png
3348,Human,Female,Dark,3,"['Mole', 'Hot Lipstick', 'Wild Hair']",../punk_imgs/3348.png,31.185,https://www.larvalabs.com/cryptopunks/cryptopunk3348.png
3349,Human,Male,Light,4,"['Mohawk Thin', 'Earring', 'Normal Beard', 'Eye Patch']",../punk_imgs/3349.png,0.36,https://www.larvalabs.com/cryptopunks/cryptopunk3349.png
3350,Human,Male,Medium,3,"['Cigarette', 'Earring', 'Knitted Cap']",../punk_imgs/3350.png,45.11281666666667,https://www.larvalabs.com/cryptopunks/cryptopunk3350.png
3351,Human,Female,Dark,3,"['Tassle Hat', 'Vape', 'Big Shades']",../punk_imgs/3351.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3351.png
3352,Human,Male,Dark,4,"['Shadow Beard', 'Earring', 'Regular Shades', 'Mohawk Dark']",../punk_imgs/3352.png,0.9,https://www.larvalabs.com/cryptopunks/cryptopunk3352.png
3353,Human,Male,Dark,4,"['Front Beard', 'Eye Mask', 'Earring', 'Do-rag']",../punk_imgs/3353.png,29.973333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk3353.png
3354,Human,Female,Dark,3,"['Half Shaved', 'Cigarette', 'Nerd Glasses']",../punk_imgs/3354.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3354.png
3355,Human,Male,Light,2,"['Shadow Beard', 'Knitted Cap']",../punk_imgs/3355.png,3.207333333333333,https://www.larvalabs.com/cryptopunks/cryptopunk3355.png
3356,Human,Female,Dark,2,"['Knitted Cap', 'Regular Shades']",../punk_imgs/3356.png,66.67999999999999,https://www.larvalabs.com/cryptopunks/cryptopunk3356.png
3357,Human,Male,Medium,3,"['Earring', 'Shaved Head', 'Clown Eyes Green']",../punk_imgs/3357.png,46.036,https://www.larvalabs.com/cryptopunks/cryptopunk3357.png
3358,Human,Female,Medium,4,"['Big Shades', 'Headband', 'Hot Lipstick', 'Earring']",../punk_imgs/3358.png,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk3358.png
3359,Human,Male,Dark,2,"['Muttonchops', 'Knitted Cap']",../punk_imgs/3359.png,0.36,https://www.larvalabs.com/cryptopunks/cryptopunk3359.png
3360,Human,Female,Dark,4,"['Mole', 'Big Shades', 'Blonde Short', 'Hot Lipstick']",../punk_imgs/3360.png,22.5,https://www.larvalabs.com/cryptopunks/cryptopunk3360.png
3361,Human,Female,Medium,5,"['Black Lipstick', 'Stringy Hair', 'Earring', 'Cigarette', 'Nerd Glasses']",../punk_imgs/3361.png,30.52,https://www.larvalabs.com/cryptopunks/cryptopunk3361.png
