punk_id,type,gender,skin_tone,count,accessories,img_dir
3098, Human, Female, Light,4, Pipe / Mohawk Thin / Hot Lipstick / Nerd Glasses,./imgs/3098.png
3099, Human, Male, Light,4, Bandana / Spots / Chinstrap / Earring,./imgs/3099.png
3100, Alien, Male, ,1, Headband,./imgs/3100.png
3101, Human, Male, Light,3, Hoodie / Shadow Beard / Nerd Glasses,./imgs/3101.png
3102, Human, Female, Medium,2, Pink With Hat / Clown Eyes Green,./imgs/3102.png
3103, Human, Male, Dark,2, Shadow Beard / Clown Hair Green,./imgs/3103.png
3104, Human, Male, Dark,2, Horned Rim Glasses / Mohawk Dark,./imgs/3104.png
3105, Human, Female, Dark,1, Welding Goggles,./imgs/3105.png
3106, Human, Male, Dark,2, Beanie / Shadow Beard,./imgs/3106.png
3107, Human, Male, Dark,3, Beanie / Earring / Big Beard,./imgs/3107.png
3108, Human, Male, Light,2, VR / Mohawk Dark,./imgs/3108.png
3109, Human, Female, Medium,3, Cap / Purple Lipstick / Nerd Glasses,./imgs/3109.png
3110, Human, Female, Dark,3, Bandana / Earring / Clown Eyes Blue,./imgs/3110.png
3111, Human, Female, Albino,1, Knitted Cap,./imgs/3111.png
3112, Human, Female, Medium,5, Mole / Blue Eye Shadow / Straight Hair Blonde / Hot Lipstick / Cigarette,./imgs/3112.png
3113, Human, Female, Dark,3, Dark Hair / Purple Lipstick / Clown Eyes Blue,./imgs/3113.png
3114, Human, Male, Dark,2, Classic Shades / Knitted Cap,./imgs/3114.png
3115, Human, Male, Medium,3, Mohawk Thin / Goat / Regular Shades,./imgs/3115.png
3116, Human, Female, Light,3, Hot Lipstick / Blonde Bob / Clown Eyes Blue,./imgs/3116.png
3117, Human, Male, Light,3, Frown / Crazy Hair / Regular Shades,./imgs/3117.png
3118, Human, Female, Medium,2, Knitted Cap / Hot Lipstick,./imgs/3118.png
3119, Human, Female, Dark,3, Wild White Hair / Black Lipstick / Horned Rim Glasses,./imgs/3119.png
3120, Human, Male, Medium,3, Cap Forward / Front Beard Dark / Medical Mask,./imgs/3120.png
3121, Human, Male, Light,2, Stringy Hair / Eye Mask,./imgs/3121.png
3122, Human, Male, Dark,3, Luxurious Beard / Classic Shades / Mohawk Dark,./imgs/3122.png
3123, Human, Male, Dark,4, Cigarette / Cap / Muttonchops / Small Shades,./imgs/3123.png
3124, Human, Female, Medium,2, Big Shades / Wild Hair,./imgs/3124.png
3125, Human, Female, Light,3, Classic Shades / Half Shaved / Purple Lipstick,./imgs/3125.png
3126, Human, Female, Light,2, Black Lipstick / Earring,./imgs/3126.png
3127, Human, Male, Light,5, Chinstrap / Earring / Nerd Glasses / Do-rag / Mole,./imgs/3127.png
3128, Human, Male, Albino,3, Messy Hair / Earring / Regular Shades,./imgs/3128.png
3129, Human, Male, Dark,3, Vampire Hair / Chinstrap / VR,./imgs/3129.png
3130, Human, Male, Medium,5, Muttonchops / Earring / Rosy Cheeks / Small Shades / Mohawk Dark,./imgs/3130.png
3131, Human, Female, Albino,3, Mole / Dark Hair / Earring,./imgs/3131.png
3132, Human, Male, Albino,2, Nerd Glasses / Shaved Head,./imgs/3132.png
3133, Human, Male, Light,2, Front Beard Dark / Crazy Hair,./imgs/3133.png
3134, Human, Male, Medium,3, Gold Chain / Crazy Hair / Regular Shades,./imgs/3134.png
3135, Human, Female, Light,3, Black Lipstick / Pink With Hat / Clown Eyes Blue,./imgs/3135.png
3136, Human, Male, Dark,3, Rosy Cheeks / Headband / 3D Glasses,./imgs/3136.png
3137, Human, Male, Medium,3, Messy Hair / Big Shades / Normal Beard,./imgs/3137.png
3138, Human, Male, Light,2, Cap / Eye Patch,./imgs/3138.png
3139, Human, Female, Dark,3, Big Shades / Spots / Pink With Hat,./imgs/3139.png
3140, Human, Female, Light,2, Black Lipstick / Mohawk Thin,./imgs/3140.png
3141, Human, Male, Medium,3, Normal Beard Black / Mohawk Thin / Nerd Glasses,./imgs/3141.png
3142, Human, Male, Light,3, Goat / Do-rag / Small Shades,./imgs/3142.png
3143, Human, Male, Dark,3, Handlebars / Earring / Shaved Head,./imgs/3143.png
3144, Human, Male, Dark,2, Normal Beard Black / Cowboy Hat,./imgs/3144.png
3145, Human, Male, Albino,3, Do-rag / Eye Patch / Mole,./imgs/3145.png
3146, Human, Male, Medium,2, Peak Spike / Vape,./imgs/3146.png
3147, Human, Male, Light,3, Bandana / Goat / Small Shades,./imgs/3147.png
3148, Human, Female, Dark,3, Tassle Hat / Big Shades / Cigarette,./imgs/3148.png
3149, Human, Female, Medium,3, Black Lipstick / Mohawk / Purple Eye Shadow,./imgs/3149.png
3150, Human, Male, Dark,2, Mohawk / Eye Patch,./imgs/3150.png
3151, Human, Female, Albino,1, Straight Hair Dark,./imgs/3151.png
3152, Human, Male, Dark,3, Bandana / Frown / Regular Shades,./imgs/3152.png
3153, Human, Female, Dark,2, Straight Hair Blonde / Classic Shades,./imgs/3153.png
3154, Human, Male, Medium,3, Earring / Do-rag / Big Beard,./imgs/3154.png
3155, Human, Female, Medium,3, Black Lipstick / Dark Hair / Cigarette,./imgs/3155.png
3156, Human, Male, Medium,4, Cigarette / Eye Mask / Front Beard Dark / Mohawk,./imgs/3156.png
3157, Human, Male, Light,2, Shadow Beard / Shaved Head,./imgs/3157.png
3158, Human, Female, Albino,3, Mohawk Thin / Purple Lipstick / Earring,./imgs/3158.png
3159, Human, Male, Medium,3, Handlebars / Wild Hair / Small Shades,./imgs/3159.png
3160, Human, Male, Dark,2, Earring / Top Hat,./imgs/3160.png
3161, Human, Male, Medium,2, Eye Mask / Mohawk,./imgs/3161.png
3162, Human, Female, Medium,2, Messy Hair / Green Eye Shadow,./imgs/3162.png
3163, Human, Male, Albino,2, Normal Beard Black / Mohawk,./imgs/3163.png
3164, Human, Male, Dark,3, Normal Beard Black / Earring / Crazy Hair,./imgs/3164.png
3165, Human, Female, Dark,2, Clown Eyes Green / Wild Blonde,./imgs/3165.png
3166, Human, Female, Dark,2, Knitted Cap / Black Lipstick,./imgs/3166.png
3167, Human, Male, Light,3, Earring / Knitted Cap / 3D Glasses,./imgs/3167.png
3168, Human, Male, Dark,2, Chinstrap / Do-rag,./imgs/3168.png
3169, Human, Male, Dark,2, Messy Hair / Frown,./imgs/3169.png
3170, Human, Female, Dark,2, Wild White Hair / Green Eye Shadow,./imgs/3170.png
3171, Human, Male, Medium,2, Cigarette / Small Shades,./imgs/3171.png
3172, Human, Male, Dark,2, Stringy Hair / Frown,./imgs/3172.png
3173, Human, Male, Dark,4, Cap Forward / Front Beard Dark / Horned Rim Glasses / Mole,./imgs/3173.png
3174, Human, Male, Medium,2, Rosy Cheeks / Mohawk Dark,./imgs/3174.png
3175, Human, Male, Light,2, Normal Beard / Shaved Head,./imgs/3175.png
3176, Human, Female, Medium,3, Welding Goggles / Straight Hair / Earring,./imgs/3176.png
3177, Human, Male, Dark,3, Luxurious Beard / Frown / Clown Hair Green,./imgs/3177.png
3178, Human, Female, Light,3, Wild White Hair / Purple Lipstick / 3D Glasses,./imgs/3178.png
3179, Human, Female, Light,2, Mohawk / Green Eye Shadow,./imgs/3179.png
3180, Human, Male, Dark,3, Shadow Beard / Knitted Cap / 3D Glasses,./imgs/3180.png
3181, Human, Male, Dark,3, Front Beard / Frumpy Hair / Horned Rim Glasses,./imgs/3181.png
3182, Human, Male, Light,2, Cap / Rosy Cheeks,./imgs/3182.png
3183, Human, Female, Albino,4, Red Mohawk / Purple Eye Shadow / Hot Lipstick / Earring,./imgs/3183.png
3184, Human, Male, Light,4, Frown / Shadow Beard / Wild Hair / Regular Shades,./imgs/3184.png
3185, Human, Female, Light,3, Messy Hair / Purple Lipstick / Earring,./imgs/3185.png
3186, Human, Male, Dark,2, Horned Rim Glasses / Crazy Hair,./imgs/3186.png
3187, Human, Female, Medium,2, Blonde Bob / Cigarette,./imgs/3187.png
3188, Human, Male, Light,2, Front Beard / Purple Hair,./imgs/3188.png
3189, Human, Male, Dark,2, Frumpy Hair / Handlebars,./imgs/3189.png
3190, Human, Female, Dark,3, Straight Hair / Hot Lipstick / Earring,./imgs/3190.png
3191, Human, Male, Medium,3, Clown Nose / Shadow Beard / Mohawk Dark,./imgs/3191.png
3192, Human, Male, Dark,3, Clown Nose / Front Beard Dark / Knitted Cap,./imgs/3192.png
3193, Human, Male, Medium,2, Peak Spike / Clown Eyes Green,./imgs/3193.png
3194, Human, Male, Medium,4, Cap Forward / Big Shades / Chinstrap / Earring,./imgs/3194.png
3195, Human, Male, Light,2, Mohawk Thin / Front Beard Dark,./imgs/3195.png
3196, Human, Male, Dark,5, Cigarette / Earring / Horned Rim Glasses / Goat / Knitted Cap,./imgs/3196.png
3197, Human, Male, Medium,3, Top Hat / Smile / Regular Shades,./imgs/3197.png
3198, Human, Female, Medium,3, Mole / Black Lipstick / Dark Hair,./imgs/3198.png
3199, Human, Male, Dark,3, Vape / Knitted Cap / Mole,./imgs/3199.png
3200, Human, Male, Medium,3, Cigarette / Horned Rim Glasses / Headband,./imgs/3200.png
3201, Human, Female, Light,3, Blue Eye Shadow / Straight Hair Blonde / Purple Lipstick,./imgs/3201.png
3202, Human, Female, Albino,2, Purple Eye Shadow / Frumpy Hair,./imgs/3202.png
3203, Human, Male, Dark,3, Cigarette / Mustache / Shaved Head,./imgs/3203.png
3204, Human, Male, Dark,3, Peak Spike / Classic Shades / Pipe,./imgs/3204.png
3205, Human, Male, Dark,4, Muttonchops / Classic Shades / Earring / Mohawk Dark,./imgs/3205.png
3206, Human, Male, Dark,2, Messy Hair / Gold Chain,./imgs/3206.png
3207, Human, Female, Medium,3, Blue Eye Shadow / Earring / Cigarette,./imgs/3207.png
3208, Human, Male, Medium,2, Horned Rim Glasses / Clown Hair Green,./imgs/3208.png
3209, Human, Male, Dark,3, Earring / 3D Glasses / Mohawk Dark,./imgs/3209.png
3210, Human, Female, Medium,3, Crazy Hair / Purple Lipstick / Nerd Glasses,./imgs/3210.png
3211, Zombie, Male, ,2, Goat / Headband,./imgs/3211.png
3212, Human, Female, Medium,4, Pipe / Eye Mask / Straight Hair Blonde / Purple Lipstick,./imgs/3212.png
3213, Human, Male, Dark,3, Mohawk Thin / Earring / Eye Patch,./imgs/3213.png
3214, Human, Female, Light,4, Earring / Mohawk Dark / Cigarette / Nerd Glasses,./imgs/3214.png
3215, Human, Male, Dark,2, Eye Patch / Mohawk Dark,./imgs/3215.png
3216, Human, Male, Medium,2, Hoodie / Pipe,./imgs/3216.png
3217, Human, Male, Albino,4, Stringy Hair / Big Shades / Chinstrap / Earring,./imgs/3217.png
3218, Human, Male, Dark,3, Frumpy Hair / Classic Shades / Earring,./imgs/3218.png
3219, Human, Female, Dark,2, Black Lipstick / Mohawk,./imgs/3219.png
3220, Human, Female, Dark,3, Big Shades / Crazy Hair / Hot Lipstick,./imgs/3220.png
3221, Human, Female, Medium,4, Vape / Black Lipstick / Mohawk / Earring,./imgs/3221.png
3222, Human, Female, Light,2, Big Shades / Mohawk Dark,./imgs/3222.png
3223, Human, Male, Albino,3, Cigarette / Eye Mask / Wild Hair,./imgs/3223.png
3224, Human, Male, Medium,3, Cigarette / Mohawk Thin / Normal Beard,./imgs/3224.png
3225, Human, Female, Light,4, Mole / Messy Hair / Silver Chain / Earring,./imgs/3225.png
3226, Human, Male, Medium,3, Muttonchops / Nerd Glasses / Do-rag,./imgs/3226.png
3227, Human, Female, Medium,3, Straight Hair / Earring / Nerd Glasses,./imgs/3227.png
3228, Human, Male, Light,3, Chinstrap / Do-rag / Eye Patch,./imgs/3228.png
3229, Human, Male, Light,4, Cap Forward / Earring / Normal Beard / Small Shades,./imgs/3229.png
3230, Human, Female, Light,2, Half Shaved / Rosy Cheeks,./imgs/3230.png
3231, Human, Female, Dark,2, Purple Eye Shadow / Straight Hair,./imgs/3231.png
3232, Human, Male, Medium,2, 3D Glasses / Mohawk Dark,./imgs/3232.png
3233, Human, Male, Medium,3, Hoodie / Big Shades / Shadow Beard,./imgs/3233.png
3234, Human, Male, Albino,2, Messy Hair / Handlebars,./imgs/3234.png
3235, Human, Male, Dark,2, Stringy Hair / Normal Beard,./imgs/3235.png
3236, Human, Female, Medium,3, Pipe / Blue Eye Shadow / Messy Hair,./imgs/3236.png
3237, Human, Male, Albino,4, Cigarette / Chinstrap / Wild Hair / Earring,./imgs/3237.png
3238, Human, Male, Dark,3, Messy Hair / Earring / Regular Shades,./imgs/3238.png
3239, Human, Male, Medium,2, Horned Rim Glasses / Shaved Head,./imgs/3239.png
3240, Human, Female, Medium,3, Blue Eye Shadow / Wild White Hair / Earring,./imgs/3240.png
3241, Human, Female, Medium,2, Mohawk / Purple Lipstick,./imgs/3241.png
3242, Human, Male, Medium,4, Peak Spike / Chinstrap / Classic Shades / Earring,./imgs/3242.png
3243, Human, Male, Dark,2, Clown Eyes Blue / Mohawk Dark,./imgs/3243.png
3244, Human, Male, Dark,3, Wild Hair / Goat / Clown Eyes Green,./imgs/3244.png
3245, Human, Male, Dark,3, Cigarette / VR / Do-rag,./imgs/3245.png
3246, Human, Female, Light,2, Mole / Clown Hair Green,./imgs/3246.png
3247, Human, Female, Light,3, Messy Hair / Hot Lipstick / Earring,./imgs/3247.png
3248, Human, Male, Medium,2, Peak Spike / Pipe,./imgs/3248.png
3249, Human, Male, Light,4, Earring / Nerd Glasses / Goat / Do-rag,./imgs/3249.png
3250, Human, Male, Light,3, Horned Rim Glasses / Crazy Hair / Smile,./imgs/3250.png
3251, Human, Female, Albino,2, Wild Blonde / Earring,./imgs/3251.png
3252, Human, Female, Medium,3, Black Lipstick / Wild Blonde / Clown Eyes Blue,./imgs/3252.png
3253, Human, Female, Medium,3, Purple Lipstick / 3D Glasses / Straight Hair Dark,./imgs/3253.png
3254, Human, Female, Dark,4, Dark Hair / Purple Lipstick / Earring / Cigarette,./imgs/3254.png
3255, Human, Male, Light,3, Mohawk Thin / Vape / Earring,./imgs/3255.png
3256, Human, Male, Albino,1, Cowboy Hat,./imgs/3256.png
3257, Human, Female, Light,3, Black Lipstick / Stringy Hair / Earring,./imgs/3257.png
3258, Human, Male, Medium,3, Cap Forward / Nerd Glasses / Goat,./imgs/3258.png
3259, Human, Male, Light,2, Mohawk Thin / VR,./imgs/3259.png
3260, Human, Male, Dark,3, Bandana / Earring / Eye Patch,./imgs/3260.png
3261, Human, Male, Dark,2, Muttonchops / Shaved Head,./imgs/3261.png
3262, Human, Male, Medium,4, Frumpy Hair / Clown Nose / Muttonchops / Regular Shades,./imgs/3262.png
3263, Human, Female, Medium,2, Orange Side / Black Lipstick,./imgs/3263.png
3264, Human, Female, Medium,3, Cap / Big Shades / Earring,./imgs/3264.png
3265, Human, Male, Medium,2, Mohawk Thin / 3D Glasses,./imgs/3265.png
3266, Human, Female, Medium,3, Messy Hair / Black Lipstick / Earring,./imgs/3266.png
3267, Human, Female, Dark,3, Orange Side / Black Lipstick / Earring,./imgs/3267.png
3268, Human, Male, Light,4, Clown Eyes Blue / Earring / Goat / Crazy Hair,./imgs/3268.png
3269, Human, Female, Dark,2, Dark Hair / Clown Eyes Blue,./imgs/3269.png
3270, Human, Male, Medium,3, Cap / Earring / Nerd Glasses,./imgs/3270.png
3271, Human, Female, Light,2, Green Eye Shadow / Pigtails,./imgs/3271.png
3272, Human, Male, Dark,2, Mohawk / Small Shades,./imgs/3272.png
3273, Human, Male, Albino,3, Cigarette / Chinstrap / Headband,./imgs/3273.png
3274, Human, Male, Light,2, Clown Eyes Blue / Do-rag,./imgs/3274.png
3275, Human, Female, Medium,3, Silver Chain / Stringy Hair / Clown Eyes Blue,./imgs/3275.png
3276, Human, Male, Medium,2, Clown Nose / Peak Spike,./imgs/3276.png
3277, Human, Female, Light,3, Tassle Hat / Regular Shades / Earring,./imgs/3277.png
3278, Human, Female, Medium,2, Cap / Earring,./imgs/3278.png
3279, Human, Male, Medium,2, Mohawk / Small Shades,./imgs/3279.png
3280, Human, Male, Medium,3, Purple Hair / Earring / Medical Mask,./imgs/3280.png
3281, Human, Male, Dark,3, Beanie / Earring / Small Shades,./imgs/3281.png
3282, Human, Male, Albino,3, Luxurious Beard / Earring / Mohawk Dark,./imgs/3282.png
3283, Human, Female, Light,4, Clown Eyes Green / Frumpy Hair / Purple Lipstick / Rosy Cheeks,./imgs/3283.png
3284, Human, Female, Light,4, Black Lipstick / Crazy Hair / Earring / Cigarette,./imgs/3284.png
3285, Human, Male, Albino,2, Front Beard Dark / Knitted Cap,./imgs/3285.png
3286, Human, Male, Dark,2, Messy Hair / Normal Beard,./imgs/3286.png
3287, Human, Female, Light,1, Classic Shades,./imgs/3287.png
3288, Human, Male, Medium,2, Smile / Mohawk Dark,./imgs/3288.png
3289, Human, Female, Dark,4, Mole / Hot Lipstick / Wild Blonde / Earring,./imgs/3289.png
3290, Human, Female, Dark,3, Red Mohawk / Hot Lipstick / Earring,./imgs/3290.png
3291, Human, Male, Light,3, Cap / Big Shades / Normal Beard,./imgs/3291.png
3292, Human, Male, Medium,2, Top Hat / Smile,./imgs/3292.png
3293, Human, Female, Medium,4, Wild White Hair / Hot Lipstick / Earring / Nerd Glasses,./imgs/3293.png
3294, Human, Female, Medium,3, Mole / Straight Hair Blonde / Cigarette,./imgs/3294.png
3295, Human, Male, Dark,2, Wild Hair / Clown Eyes Green,./imgs/3295.png
3296, Human, Male, Medium,5, Cigarette / Frumpy Hair / Chinstrap / Earring / Mole,./imgs/3296.png
3297, Human, Male, Medium,3, Mustache / Mohawk / Small Shades,./imgs/3297.png
3298, Human, Male, Light,3, Hoodie / Eye Patch / Big Beard,./imgs/3298.png
3299, Human, Male, Dark,3, Frumpy Hair / Normal Beard Black / Earring,./imgs/3299.png
3300, Human, Male, Medium,3, Messy Hair / Horned Rim Glasses / Normal Beard,./imgs/3300.png
3301, Human, Female, Medium,3, Hot Lipstick / Half Shaved / Nerd Glasses,./imgs/3301.png
3302, Human, Male, Light,4, Bandana / Mustache / Horned Rim Glasses / Pipe,./imgs/3302.png
3303, Human, Male, Medium,2, Shaved Head / Big Beard,./imgs/3303.png
3304, Human, Female, Medium,2, Mohawk Thin / Purple Lipstick,./imgs/3304.png
3305, Human, Male, Medium,3, Front Beard / Messy Hair / Frown,./imgs/3305.png
3306, Human, Male, Medium,3, Wild Hair / Earring / Normal Beard,./imgs/3306.png
3307, Human, Male, Albino,0, ,./imgs/3307.png
3308, Human, Female, Light,2, Pilot Helmet / Hot Lipstick,./imgs/3308.png
3309, Human, Male, Dark,2, Front Beard / Hoodie,./imgs/3309.png
3310, Human, Male, Light,3, Handlebars / Mohawk Thin / Horned Rim Glasses,./imgs/3310.png
3311, Human, Female, Dark,4, Tassle Hat / Spots / Purple Lipstick / Earring,./imgs/3311.png
3312, Human, Male, Light,2, Stringy Hair / Classic Shades,./imgs/3312.png
3313, Human, Male, Medium,3, Crazy Hair / Smile / 3D Glasses,./imgs/3313.png
3314, Human, Female, Medium,2, Blue Eye Shadow / Wild Hair,./imgs/3314.png
3315, Human, Male, Dark,3, Stringy Hair / Cigarette / Nerd Glasses,./imgs/3315.png
3316, Human, Male, Light,3, Shadow Beard / Horned Rim Glasses / Clown Hair Green,./imgs/3316.png
3317, Human, Male, Albino,2, Front Beard / Top Hat,./imgs/3317.png
3318, Human, Female, Medium,3, Gold Chain / Frumpy Hair / Regular Shades,./imgs/3318.png
3319, Human, Male, Medium,2, Vape / Headband,./imgs/3319.png
3320, Human, Male, Medium,2, Frumpy Hair / Shadow Beard,./imgs/3320.png
3321, Human, Female, Light,2, Black Lipstick / Straight Hair Blonde,./imgs/3321.png
3322, Human, Male, Medium,3, Bandana / Front Beard Dark / VR,./imgs/3322.png
3323, Human, Male, Dark,2, Knitted Cap / Small Shades,./imgs/3323.png
3324, Human, Male, Dark,3, Earring / Crazy Hair / Big Beard,./imgs/3324.png
3325, Human, Male, Medium,2, Vape / Mohawk,./imgs/3325.png
3326, Human, Male, Dark,2, Vampire Hair / Chinstrap,./imgs/3326.png
3327, Human, Male, Albino,2, Earring / Headband,./imgs/3327.png
3328, Zombie, Male, ,2, Cigarette / Messy Hair,./imgs/3328.png
3329, Human, Female, Light,3, Mole / Clown Eyes Green / Earring,./imgs/3329.png
3330, Human, Male, Dark,4, Frown / Shadow Beard / Fedora / Regular Shades,./imgs/3330.png
3331, Human, Male, Light,4, Cigarette / Earring / Headband / Eye Patch,./imgs/3331.png
3332, Human, Female, Light,2, Red Mohawk / Clown Eyes Green,./imgs/3332.png
3333, Human, Female, Dark,3, Tassle Hat / Clown Eyes Green / Earring,./imgs/3333.png
3334, Human, Female, Medium,2, Green Eye Shadow / Dark Hair,./imgs/3334.png
3335, Human, Male, Dark,2, Luxurious Beard / Purple Hair,./imgs/3335.png
3336, Human, Female, Medium,3, Messy Hair / Purple Eye Shadow / Hot Lipstick,./imgs/3336.png
3337, Human, Male, Albino,2, Luxurious Beard / Wild Hair,./imgs/3337.png
3338, Human, Female, Medium,2, Mole / Dark Hair,./imgs/3338.png
3339, Human, Male, Light,3, Mohawk Thin / Shadow Beard / Earring,./imgs/3339.png
3340, Human, Female, Medium,3, Crazy Hair / Earring / Cigarette,./imgs/3340.png
3341, Human, Female, Light,3, Mole / Messy Hair / Hot Lipstick,./imgs/3341.png
3342, Human, Male, Medium,4, Bandana / Spots / Earring / Normal Beard,./imgs/3342.png
3343, Human, Female, Medium,2, Tassle Hat / Regular Shades,./imgs/3343.png
3344, Human, Female, Medium,2, Crazy Hair / Purple Lipstick,./imgs/3344.png
3345, Human, Female, Light,2, Gold Chain / Dark Hair,./imgs/3345.png
3346, Human, Male, Medium,2, Stringy Hair / Classic Shades,./imgs/3346.png
3347, Human, Female, Medium,3, Gold Chain / Earring / Straight Hair Dark,./imgs/3347.png
3348, Human, Female, Dark,3, Mole / Hot Lipstick / Wild Hair,./imgs/3348.png
