tx_id,date,price,bubble_size,bubble_color,from,to,punk_id,punk_img
4689,2020-01-02,0.42,3,#DB9065,356,6881,2136,../punk_imgs/2136.png
4690,2020-01-02,10.0,1,#F2DC5D,8650,3603,9955,../punk_imgs/9955.png
4691,2020-01-02,0.7,1,#A4031F,4217,3344,4422,../punk_imgs/4422.png
4692,2020-01-02,0.43,3,#A4031F,1189,2115,4484,../punk_imgs/4484.png
4693,2020-01-02,0.44,3,#F2A359,535,2115,1072,../punk_imgs/1072.png
4694,2020-01-03,0.8,2,#DB9065,2544,1025,2729,../punk_imgs/2729.png
4695,2020-01-03,1.0,2,#F2A359,6435,1025,8981,../punk_imgs/8981.png
4696,2020-01-03,1.27,4,#A4031F,6242,1025,7249,../punk_imgs/7249.png
4697,2020-01-03,0.6,3,#F2DC5D,6967,1025,2581,../punk_imgs/2581.png
4698,2020-01-03,0.65,3,#DB9065,6967,1025,8188,../punk_imgs/8188.png
4699,2020-01-03,1.99,3,#F2A359,8385,1025,6419,../punk_imgs/6419.png
4700,2020-01-03,1.45,2,#F2DC5D,6881,1025,3317,../punk_imgs/3317.png
4701,2020-01-03,1.15,3,#DB9065,6242,1025,8803,../punk_imgs/8803.png
4702,2020-01-03,1.0,2,#A4031F,6967,1025,3144,../punk_imgs/3144.png
4703,2020-01-03,1.1,2,#A4031F,6242,1025,3914,../punk_imgs/3914.png
4704,2020-01-03,0.5,4,#A4031F,6967,8553,6609,../punk_imgs/6609.png
4705,2020-01-03,5.0,1,#DB9065,363,3344,706,../punk_imgs/706.png
4706,2020-01-03,1.0,3,#F2A359,8569,6564,1784,../punk_imgs/1784.png
4707,2020-01-03,0.6,4,#F2A359,5977,1778,8376,../punk_imgs/8376.png
4708,2020-01-03,0.5,3,#F2A359,8385,1778,6050,../punk_imgs/6050.png
4709,2020-01-03,0.6,2,#A4031F,6967,1778,3387,../punk_imgs/3387.png
4710,2020-01-03,0.6,3,#DB9065,6967,3774,2570,../punk_imgs/2570.png
4711,2020-01-03,0.6,3,#F2A359,2907,6381,9152,../punk_imgs/9152.png
4712,2020-01-04,0.5,3,#A4031F,8385,2114,8444,../punk_imgs/8444.png
4713,2020-01-04,0.5,4,#A4031F,6967,2114,7094,../punk_imgs/7094.png
4714,2020-01-04,0.55,2,#DB9065,4217,2114,8829,../punk_imgs/8829.png
4715,2020-01-04,0.5,3,#DB9065,4217,2114,2235,../punk_imgs/2235.png
4716,2020-01-04,0.5,4,#F2A359,2210,2114,8343,../punk_imgs/8343.png
4717,2020-01-04,0.44,3,#A4031F,535,2449,1052,../punk_imgs/1052.png
4718,2020-01-04,0.5,2,#F2DC5D,6967,2114,7147,../punk_imgs/7147.png
4719,2020-01-04,0.49,3,#DB9065,8385,2114,9436,../punk_imgs/9436.png
4720,2020-01-04,0.49,4,#A4031F,4217,2114,3067,../punk_imgs/3067.png
4721,2020-01-04,1.45,3,#DB9065,7372,2114,5860,../punk_imgs/5860.png
4722,2020-01-04,0.65,4,#DB9065,6967,2114,4261,../punk_imgs/4261.png
4723,2020-01-04,0.5,4,#A4031F,2025,2114,9564,../punk_imgs/9564.png
4724,2020-01-04,0.75,2,#F2DC5D,4522,2114,4130,../punk_imgs/4130.png
4725,2020-01-04,0.75,2,#F2DC5D,4522,2114,6728,../punk_imgs/6728.png
4726,2020-01-04,0.5,2,#F2DC5D,6967,2114,5579,../punk_imgs/5579.png
4727,2020-01-04,1.5,4,#F2A359,6435,2114,8407,../punk_imgs/8407.png
4728,2020-01-04,0.75,4,#DB9065,6967,2114,4920,../punk_imgs/4920.png
4729,2020-01-04,0.65,3,#A4031F,6967,2114,5883,../punk_imgs/5883.png
4730,2020-01-04,0.51,4,#F2A359,4217,2114,8385,../punk_imgs/8385.png
4731,2020-01-04,0.5,3,#F2A359,4476,2114,4930,../punk_imgs/4930.png
4732,2020-01-04,0.55,3,#DB9065,4217,2114,2984,../punk_imgs/2984.png
4733,2020-01-04,0.65,4,#F2DC5D,6967,2114,5754,../punk_imgs/5754.png
4734,2020-01-04,0.5,3,#F2A359,6967,2114,7876,../punk_imgs/7876.png
4735,2020-01-04,1.0,4,#A4031F,6967,2114,1797,../punk_imgs/1797.png
4736,2020-01-04,0.6,4,#A4031F,6967,2114,6016,../punk_imgs/6016.png
4737,2020-01-04,0.49,2,#DB9065,257,2114,8424,../punk_imgs/8424.png
4738,2020-01-04,0.45,3,#DB9065,1189,2114,1398,../punk_imgs/1398.png
4739,2020-01-04,0.5,4,#F2A359,4217,2114,3099,../punk_imgs/3099.png
4740,2020-01-04,0.44,2,#F2DC5D,535,2914,4910,../punk_imgs/4910.png
4741,2020-01-04,0.9,2,#F2A359,8385,2914,5321,../punk_imgs/5321.png
4742,2020-01-04,0.525,2,#DB9065,6967,7372,6583,../punk_imgs/6583.png
4743,2020-01-04,0.49,2,#A4031F,4217,7372,3166,../punk_imgs/3166.png
4744,2020-01-04,0.55,3,#DB9065,4217,7372,5592,../punk_imgs/5592.png
4745,2020-01-04,0.55,2,#A4031F,4217,7372,4340,../punk_imgs/4340.png
4746,2020-01-04,0.48,3,#DB9065,6716,3250,7472,../punk_imgs/7472.png
4747,2020-01-04,0.55,4,#A4031F,5977,3250,8571,../punk_imgs/8571.png
4748,2020-01-04,0.6,2,#F2A359,450,3250,6494,../punk_imgs/6494.png
4749,2020-01-04,0.49,3,#DB9065,257,3774,8903,../punk_imgs/8903.png
4750,2020-01-04,2.06,3,#F2DC5D,6242,2114,1092,../punk_imgs/1092.png
4751,2020-01-04,0.45,2,#A4031F,1189,535,2043,../punk_imgs/2043.png
4752,2020-01-04,0.44,2,#A4031F,535,3774,4329,../punk_imgs/4329.png
4754,2020-01-04,1.5,3,#F2A359,1189,6564,4140,../punk_imgs/4140.png
4755,2020-01-04,0.48,2,#F2A359,4217,6967,4306,../punk_imgs/4306.png
4756,2020-01-04,1.5,3,#F2A359,4779,6564,5471,../punk_imgs/5471.png
4757,2020-01-04,0.7,3,#DB9065,8385,6967,7305,../punk_imgs/7305.png
4758,2020-01-04,0.7,2,#A4031F,8385,6967,3823,../punk_imgs/3823.png
4759,2020-01-04,0.69,2,#DB9065,8385,6967,7930,../punk_imgs/7930.png
4760,2020-01-04,0.7,2,#DB9065,8385,6967,2407,../punk_imgs/2407.png
4761,2020-01-04,0.7,3,#F2A359,5298,6967,6936,../punk_imgs/6936.png
4762,2020-01-04,0.57,4,#F2A359,5977,6967,8326,../punk_imgs/8326.png
4763,2020-01-04,10.0,2,#DB9065,7709,8330,8146,../punk_imgs/8146.png
4764,2020-01-04,5.0,2,#A4031F,7662,8330,3106,../punk_imgs/3106.png
4765,2020-01-04,0.58,3,#F2A359,4217,6967,5354,../punk_imgs/5354.png
4766,2020-01-04,0.59,2,#DB9065,8550,6967,8091,../punk_imgs/8091.png
4767,2020-01-04,0.6,2,#F2A359,1189,6967,2154,../punk_imgs/2154.png
4768,2020-01-04,0.6,4,#A4031F,8385,6967,9430,../punk_imgs/9430.png
4769,2020-01-04,0.6,3,#A4031F,8385,6967,7509,../punk_imgs/7509.png
4771,2020-01-04,0.5,3,#DB9065,4217,6967,4046,../punk_imgs/4046.png
4773,2020-01-04,0.55,3,#DB9065,4217,6967,9675,../punk_imgs/9675.png
4774,2020-01-04,0.52,3,#DB9065,4217,6967,2629,../punk_imgs/2629.png
4775,2020-01-04,0.69,2,#A4031F,257,6967,9781,../punk_imgs/9781.png
4776,2020-01-04,0.46,3,#A4031F,535,3250,7281,../punk_imgs/7281.png
4777,2020-01-04,0.55,3,#A4031F,6967,3250,9138,../punk_imgs/9138.png
4778,2020-01-04,0.6,3,#A4031F,6967,6881,7526,../punk_imgs/7526.png
4779,2020-01-04,0.49,2,#F2A359,257,3250,7744,../punk_imgs/7744.png
4780,2020-01-04,0.55,3,#F2A359,4917,2914,6177,../punk_imgs/6177.png
4781,2020-01-04,0.95,3,#DB9065,6881,7526,1640,../punk_imgs/1640.png
4782,2020-01-05,0.99,3,#F2DC5D,257,6967,6522,../punk_imgs/6522.png
4783,2020-01-05,0.76,2,#F2A359,8385,6967,8309,../punk_imgs/8309.png
4784,2020-01-05,1.0,3,#F2A359,6967,365,6079,../punk_imgs/6079.png
4785,2020-01-05,0.8,4,#A4031F,8385,6967,9042,../punk_imgs/9042.png
4786,2020-01-05,0.46,2,#A4031F,535,6064,2043,../punk_imgs/2043.png
4787,2020-01-05,0.52,2,#DB9065,7526,6881,1362,../punk_imgs/1362.png
4788,2020-01-05,0.5,3,#F2DC5D,6967,1182,5589,../punk_imgs/5589.png
4789,2020-01-05,0.71,3,#DB9065,5977,6064,2661,../punk_imgs/2661.png
4790,2020-01-05,2.95,3,#A4031F,8456,6967,6629,../punk_imgs/6629.png
4791,2020-01-05,0.84,3,#DB9065,8385,2114,4420,../punk_imgs/4420.png
4792,2020-01-05,0.75,3,#F2A359,6967,2114,3787,../punk_imgs/3787.png
4793,2020-01-05,0.78,3,#A4031F,8456,7372,7484,../punk_imgs/7484.png
4794,2020-01-05,1.0,3,#F2A359,6967,2914,3722,../punk_imgs/3722.png
4795,2020-01-06,2.5,4,#A4031F,3478,7372,998,../punk_imgs/998.png
4796,2020-01-06,1.25,2,#F2A359,8456,1778,1875,../punk_imgs/1875.png
4797,2020-01-06,1.0,2,#F2A359,2907,1778,9523,../punk_imgs/9523.png
4798,2020-01-06,2.5,1,#F2A359,5977,3344,6225,../punk_imgs/6225.png
4799,2020-01-06,0.79,3,#F2A359,6967,2511,3075,../punk_imgs/3075.png
4800,2020-01-06,0.95,3,#F2A359,5977,2914,6863,../punk_imgs/6863.png
4801,2020-01-06,1.0,2,#F2DC5D,4522,6967,5713,../punk_imgs/5713.png
4802,2020-01-07,1.0,3,#F2A359,6967,3603,6678,../punk_imgs/6678.png
4803,2020-01-07,0.99,3,#A4031F,5977,365,8164,../punk_imgs/8164.png
4804,2020-01-07,0.99,3,#A4031F,257,365,9606,../punk_imgs/9606.png
4805,2020-01-07,0.55,4,#DB9065,6967,365,6886,../punk_imgs/6886.png
4806,2020-01-07,0.85,2,#A4031F,2907,365,9846,../punk_imgs/9846.png
4807,2020-01-07,0.48,2,#F2A359,535,843,1565,../punk_imgs/1565.png
4808,2020-01-07,0.48,3,#DB9065,535,843,3378,../punk_imgs/3378.png
4809,2020-01-07,0.5,3,#DB9065,4217,843,3751,../punk_imgs/3751.png
4810,2020-01-07,0.5,3,#F2DC5D,6967,843,8274,../punk_imgs/8274.png
4811,2020-01-07,0.53,3,#A4031F,8550,535,8312,../punk_imgs/8312.png
4812,2020-01-07,0.5,2,#A4031F,4217,843,3753,../punk_imgs/3753.png
4813,2020-01-07,0.5,3,#DB9065,6967,843,3159,../punk_imgs/3159.png
4814,2020-01-07,0.5,2,#A4031F,5298,843,7647,../punk_imgs/7647.png
4815,2020-01-07,0.494,2,#F2A359,2106,843,3355,../punk_imgs/3355.png
4816,2020-01-07,0.5,3,#A4031F,4040,843,8536,../punk_imgs/8536.png
4817,2020-01-07,0.5,2,#F2A359,5297,843,3048,../punk_imgs/3048.png
4818,2020-01-07,0.5,3,#F2A359,6967,535,5935,../punk_imgs/5935.png
4819,2020-01-07,0.5,2,#DB9065,6967,843,1030,../punk_imgs/1030.png
4820,2020-01-07,0.5,2,#A4031F,6967,843,4695,../punk_imgs/4695.png
4821,2020-01-07,0.5,3,#F2A359,7730,843,3310,../punk_imgs/3310.png
4822,2020-01-07,0.5,3,#F2A359,2025,843,2670,../punk_imgs/2670.png
4823,2020-01-07,0.5,3,#DB9065,1018,535,7181,../punk_imgs/7181.png
4824,2020-01-07,0.52,2,#F2A359,5977,535,9089,../punk_imgs/9089.png
4825,2020-01-07,0.525,2,#A4031F,6967,535,3728,../punk_imgs/3728.png
4826,2020-01-07,0.525,3,#DB9065,6967,535,7807,../punk_imgs/7807.png
4827,2020-01-07,3.0,2,#A4031F,2918,432,9678,../punk_imgs/9678.png
4828,2020-01-07,0.5,2,#DB9065,2025,843,2671,../punk_imgs/2671.png
4829,2020-01-07,0.48,3,#DB9065,535,843,6572,../punk_imgs/6572.png
4830,2020-01-07,0.49,2,#DB9065,5024,843,2603,../punk_imgs/2603.png
4831,2020-01-07,0.48,2,#DB9065,535,843,1456,../punk_imgs/1456.png
4832,2020-01-07,0.48,3,#F2A359,6161,843,2535,../punk_imgs/2535.png
4833,2020-01-07,0.5,3,#F2DC5D,6967,843,8513,../punk_imgs/8513.png
4834,2020-01-07,1.11,4,#A4031F,6967,6881,2054,../punk_imgs/2054.png
4835,2020-01-07,0.55,3,#A4031F,6967,1189,1683,../punk_imgs/1683.png
4836,2020-01-07,1.15,2,#A4031F,5407,6967,2660,../punk_imgs/2660.png
4837,2020-01-07,0.54,2,#F2A359,535,1189,9089,../punk_imgs/9089.png
4838,2020-01-07,0.54,4,#DB9065,5977,1189,9094,../punk_imgs/9094.png
4839,2020-01-07,0.54,2,#A4031F,535,1189,3728,../punk_imgs/3728.png
4840,2020-01-07,0.54,3,#F2A359,535,1189,5935,../punk_imgs/5935.png
4841,2020-01-07,0.54,3,#A4031F,535,1189,8312,../punk_imgs/8312.png
4842,2020-01-07,0.54,3,#DB9065,535,1189,7807,../punk_imgs/7807.png
4843,2020-01-07,0.54,3,#DB9065,535,1189,7181,../punk_imgs/7181.png
4844,2020-01-07,0.55,3,#A4031F,6967,1189,3654,../punk_imgs/3654.png
4845,2020-01-07,0.55,3,#DB9065,8385,1189,3806,../punk_imgs/3806.png
4846,2020-01-07,0.9,2,#DB9065,6967,1189,1891,../punk_imgs/1891.png
4847,2020-01-07,0.95,2,#F2A359,6967,1189,2044,../punk_imgs/2044.png
4848,2020-01-07,0.77,4,#A4031F,6967,7773,5306,../punk_imgs/5306.png
4849,2020-01-07,0.6,3,#DB9065,5298,1189,7278,../punk_imgs/7278.png
4850,2020-01-07,0.9,4,#A4031F,8510,6967,7326,../punk_imgs/7326.png
4851,2020-01-07,0.6,3,#F2A359,7808,432,6523,../punk_imgs/6523.png
4852,2020-01-07,0.6,3,#A4031F,6967,432,2451,../punk_imgs/2451.png
4853,2020-01-07,1.5,3,#F2A359,4779,2914,3471,../punk_imgs/3471.png
4854,2020-01-08,5.0,1,#F2A359,363,3344,241,../punk_imgs/241.png
4855,2020-01-08,0.55,3,#A4031F,5977,432,6397,../punk_imgs/6397.png
4856,2020-01-08,0.95,4,#A4031F,365,432,6786,../punk_imgs/6786.png
4857,2020-01-08,1.0,4,#F2A359,6967,432,5320,../punk_imgs/5320.png
4858,2020-01-08,0.8,2,#F2A359,8385,6235,9630,../punk_imgs/9630.png
4861,2020-01-08,1.6,3,#DB9065,8385,2918,7802,../punk_imgs/7802.png
4862,2020-01-08,0.55,2,#F2DC5D,2914,535,4910,../punk_imgs/4910.png
4863,2020-01-08,0.55,3,#F2A359,8510,535,9233,../punk_imgs/9233.png
4864,2020-01-08,0.55,2,#F2DC5D,5977,535,6363,../punk_imgs/6363.png
4865,2020-01-08,0.54,3,#A4031F,3774,535,9555,../punk_imgs/9555.png
4866,2020-01-08,0.55,2,#A4031F,5977,535,6492,../punk_imgs/6492.png
4867,2020-01-08,0.54,2,#A4031F,3774,535,4329,../punk_imgs/4329.png
4868,2020-01-08,0.55,3,#F2A359,8550,535,6837,../punk_imgs/6837.png
4869,2020-01-09,0.6,3,#F2A359,182,4660,9686,../punk_imgs/9686.png
4871,2020-01-09,0.57,3,#F2A359,535,4660,6837,../punk_imgs/6837.png
4872,2020-01-09,0.97,4,#A4031F,3478,7773,9791,../punk_imgs/9791.png
4873,2020-01-09,1.45,2,#DB9065,4779,3603,2589,../punk_imgs/2589.png
4877,2020-01-10,0.9,3,#F2A359,8624,365,9162,../punk_imgs/9162.png
4878,2020-01-10,1.5,2,#F2A359,8385,6064,5120,../punk_imgs/5120.png
4879,2020-01-10,0.88,2,#DB9065,1386,1189,1944,../punk_imgs/1944.png
4880,2020-01-10,1.0,3,#F2A359,6967,6235,6699,../punk_imgs/6699.png
4881,2020-01-10,2.35,1,#A4031F,4779,2269,861,../punk_imgs/861.png
4882,2020-01-10,5.25,6,#A4031F,4779,3603,5949,../punk_imgs/5949.png
4883,2020-01-10,0.6,2,#DB9065,8385,3492,3521,../punk_imgs/3521.png
4884,2020-01-10,0.65,3,#A4031F,6967,5288,5635,../punk_imgs/5635.png
4885,2020-01-10,0.89,2,#DB9065,8456,1778,7534,../punk_imgs/7534.png
4886,2020-01-10,1.5,2,#F2A359,3478,2918,9976,../punk_imgs/9976.png
4887,2020-01-10,0.57,3,#F2A359,2914,1778,6177,../punk_imgs/6177.png
4888,2020-01-10,0.79,3,#DB9065,8456,7773,8190,../punk_imgs/8190.png
4889,2020-01-10,0.7,3,#DB9065,7347,5216,9361,../punk_imgs/9361.png
4890,2020-01-10,1.0,3,#F2A359,6435,8624,3927,../punk_imgs/3927.png
4891,2020-01-11,0.82,2,#A4031F,7372,7773,4340,../punk_imgs/4340.png
4892,2020-01-11,0.8,3,#DB9065,7372,7773,5592,../punk_imgs/5592.png
4893,2020-01-11,0.675,2,#A4031F,7372,6967,3166,../punk_imgs/3166.png
4894,2020-01-11,1.0,2,#DB9065,6967,4127,3664,../punk_imgs/3664.png
4895,2020-01-11,0.55,4,#DB9065,3431,6967,9245,../punk_imgs/9245.png
4896,2020-01-12,2.0,1,#A4031F,3478,2269,1537,../punk_imgs/1537.png
4897,2020-01-12,0.79,2,#A4031F,8456,6064,4631,../punk_imgs/4631.png
4898,2020-01-12,0.89,2,#A4031F,6967,6064,2863,../punk_imgs/2863.png
4900,2020-01-12,0.98,4,#DB9065,3478,4040,5332,../punk_imgs/5332.png
4901,2020-01-12,0.797,4,#DB9065,8456,4779,5782,../punk_imgs/5782.png
4902,2020-01-13,4.0,2,#DB9065,2907,2269,3841,../punk_imgs/3841.png
4903,2020-01-13,1.2,4,#A4031F,2907,6967,9828,../punk_imgs/9828.png
4904,2020-01-13,4.99,3,#F2A359,6967,6064,7338,../punk_imgs/7338.png
4905,2020-01-13,0.9,2,#A4031F,4801,2710,4146,../punk_imgs/4146.png
4906,2020-01-13,1.18,3,#DB9065,6242,7773,2377,../punk_imgs/2377.png
4907,2020-01-13,1.0,2,#A4031F,7526,365,2942,../punk_imgs/2942.png
4908,2020-01-13,0.85,2,#F2A359,6242,7773,3766,../punk_imgs/3766.png
4909,2020-01-14,0.55,2,#F2A359,3431,7773,8046,../punk_imgs/8046.png
4910,2020-01-14,0.95,2,#DB9065,3478,3774,8819,../punk_imgs/8819.png
4911,2020-01-14,1.0,4,#F2DC5D,5517,3603,1462,../punk_imgs/1462.png
4912,2020-01-14,0.6,3,#A4031F,6967,6235,2898,../punk_imgs/2898.png
4913,2020-01-14,2.0,2,#F2A359,7070,3344,7868,../punk_imgs/7868.png
4914,2020-01-15,0.8,2,#A4031F,8385,3224,5613,../punk_imgs/5613.png
4915,2020-01-15,0.75,2,#F2A359,6435,3603,7012,../punk_imgs/7012.png
4916,2020-01-15,1.0,4,#F2A359,6836,221,8298,../punk_imgs/8298.png
4917,2020-01-15,2.5,3,#F2A359,7070,2114,5727,../punk_imgs/5727.png
4918,2020-01-15,1.4,2,#A4031F,8385,7372,3711,../punk_imgs/3711.png
4919,2020-01-15,1.5,3,#DB9065,3603,6715,9229,../punk_imgs/9229.png
4924,2020-01-16,0.89,3,#DB9065,6564,2114,6281,../punk_imgs/6281.png
4925,2020-01-16,1.0,4,#A4031F,6967,2114,2490,../punk_imgs/2490.png
4926,2020-01-16,0.78,2,#DB9065,7372,2114,6583,../punk_imgs/6583.png
4927,2020-01-16,1.0,4,#DB9065,6967,2114,7861,../punk_imgs/7861.png
4928,2020-01-16,0.8,2,#A4031F,6967,2114,4633,../punk_imgs/4633.png
4929,2020-01-16,0.89,3,#F2A359,8385,2114,9884,../punk_imgs/9884.png
4930,2020-01-16,1.0,3,#F2A359,6967,2114,3384,../punk_imgs/3384.png
4931,2020-01-16,0.9,3,#DB9065,7211,2114,5075,../punk_imgs/5075.png
4932,2020-01-16,0.73,2,#DB9065,843,2114,1030,../punk_imgs/1030.png
4933,2020-01-16,1.0,4,#F2A359,7808,2114,4660,../punk_imgs/4660.png
4934,2020-01-16,1.0,4,#F2A359,1962,2114,2819,../punk_imgs/2819.png
4935,2020-01-16,0.81,2,#DB9065,1386,6064,5209,../punk_imgs/5209.png
4936,2020-01-16,1.5,2,#F2DC5D,5445,2114,4608,../punk_imgs/4608.png
4937,2020-01-16,0.75,3,#A4031F,257,2114,9228,../punk_imgs/9228.png
4938,2020-01-16,2.0,3,#A4031F,1186,2114,2423,../punk_imgs/2423.png
4939,2020-01-16,2.22,3,#DB9065,432,2114,9722,../punk_imgs/9722.png
4940,2020-01-16,0.7,4,#DB9065,365,6064,6886,../punk_imgs/6886.png
4941,2020-01-16,0.84,2,#F2A359,4779,2114,6676,../punk_imgs/6676.png
4942,2020-01-16,0.88,3,#A4031F,432,2114,8095,../punk_imgs/8095.png
4943,2020-01-16,0.69,3,#F2A359,257,6064,8216,../punk_imgs/8216.png
4944,2020-01-16,1.0,3,#DB9065,6967,2114,2873,../punk_imgs/2873.png
4945,2020-01-16,0.9,3,#A4031F,8385,2114,5919,../punk_imgs/5919.png
4946,2020-01-16,1.0,2,#DB9065,7808,1778,4977,../punk_imgs/4977.png
4947,2020-01-16,1.0,2,#F2A359,6025,1778,8835,../punk_imgs/8835.png
4948,2020-01-16,5.55,2,#A4031F,432,2269,9678,../punk_imgs/9678.png
4949,2020-01-16,0.78,2,#A4031F,7372,5841,6993,../punk_imgs/6993.png
4950,2020-01-16,5.55,2,#A4031F,6967,2269,9461,../punk_imgs/9461.png
4951,2020-01-16,0.57,2,#A4031F,535,843,4329,../punk_imgs/4329.png
4952,2020-01-16,1.09,2,#F2A359,8385,3603,2579,../punk_imgs/2579.png
4953,2020-01-16,0.77,4,#A4031F,432,3603,5229,../punk_imgs/5229.png
4955,2020-01-16,1.0,4,#F2A359,6967,7347,8584,../punk_imgs/8584.png
4956,2020-01-16,0.78,3,#A4031F,7372,1778,8061,../punk_imgs/8061.png
4957,2020-01-16,0.88,3,#A4031F,4779,1778,3832,../punk_imgs/3832.png
4958,2020-01-16,1.11,4,#F2A359,432,1778,5320,../punk_imgs/5320.png
4959,2020-01-16,0.75,4,#DB9065,5407,432,6975,../punk_imgs/6975.png
4960,2020-01-16,0.7,3,#DB9065,3250,432,7472,../punk_imgs/7472.png
4961,2020-01-16,2.0,2,#F2A359,4744,432,5974,../punk_imgs/5974.png
4962,2020-01-16,0.84,4,#DB9065,432,8364,6975,../punk_imgs/6975.png
4963,2020-01-16,0.59,2,#F2A359,1189,7773,9089,../punk_imgs/9089.png
4964,2020-01-17,0.59,3,#DB9065,5977,365,6354,../punk_imgs/6354.png
4965,2020-01-17,0.59,4,#DB9065,1189,6033,9094,../punk_imgs/9094.png
4966,2020-01-17,0.6,3,#DB9065,8385,6033,9716,../punk_imgs/9716.png
4967,2020-01-17,0.59,2,#DB9065,8385,1189,2280,../punk_imgs/2280.png
4968,2020-01-17,1.9,3,#DB9065,1189,365,8395,../punk_imgs/8395.png
4969,2020-01-17,0.74,3,#A4031F,3478,1189,3563,../punk_imgs/3563.png
4970,2020-01-17,0.84,3,#F2A359,432,3431,6523,../punk_imgs/6523.png
4971,2020-01-17,37.0,2,#F2DC5D,1380,8330,5314,../punk_imgs/5314.png
4972,2020-01-17,5.0,1,#F2DC5D,4779,2269,4021,../punk_imgs/4021.png
4973,2020-01-17,0.6,2,#F2DC5D,8385,535,6220,../punk_imgs/6220.png
4974,2020-01-17,0.59,3,#DB9065,8385,535,9929,../punk_imgs/9929.png
4976,2020-01-18,1.8,4,#A4031F,432,3431,6786,../punk_imgs/6786.png
4977,2020-01-18,1.0,5,#DB9065,6564,7372,5149,../punk_imgs/5149.png
4978,2020-01-18,0.66,3,#F2A359,1386,1963,7908,../punk_imgs/7908.png
4979,2020-01-18,1.0,3,#DB9065,182,6967,7836,../punk_imgs/7836.png
4980,2020-01-18,1.0005,3,#DB9065,2907,6967,3207,../punk_imgs/3207.png
4981,2020-01-18,0.8,3,#DB9065,8385,6967,5522,../punk_imgs/5522.png
4982,2020-01-18,0.99,3,#DB9065,3774,6967,8903,../punk_imgs/8903.png
4983,2020-01-18,0.9,3,#F2A359,8385,6967,7827,../punk_imgs/7827.png
4984,2020-01-18,1.15,3,#A4031F,2907,6967,4912,../punk_imgs/4912.png
4985,2020-01-18,1.0,3,#F2A359,8385,6967,5702,../punk_imgs/5702.png
4986,2020-01-18,0.9,2,#A4031F,8385,6967,1417,../punk_imgs/1417.png
4987,2020-01-18,0.9,2,#A4031F,4801,6967,2351,../punk_imgs/2351.png
4988,2020-01-18,0.9,4,#A4031F,8510,6967,7486,../punk_imgs/7486.png
4989,2020-01-18,1.0,3,#F2A359,974,6967,5535,../punk_imgs/5535.png
4990,2020-01-18,1.1,3,#DB9065,8385,6967,7013,../punk_imgs/7013.png
4991,2020-01-18,1.125,3,#DB9065,182,6967,3336,../punk_imgs/3336.png
4992,2020-01-18,1.1337,4,#A4031F,4888,6967,4554,../punk_imgs/4554.png
4993,2020-01-19,0.65,3,#DB9065,8385,535,1509,../punk_imgs/1509.png
4994,2020-01-19,0.65,3,#A4031F,3250,535,7281,../punk_imgs/7281.png
4995,2020-01-19,0.7,4,#DB9065,4861,1182,3754,../punk_imgs/3754.png
4996,2020-01-19,0.64,3,#A4031F,535,1182,9555,../punk_imgs/9555.png
4997,2020-01-19,0.66,3,#A4031F,432,535,6397,../punk_imgs/6397.png
4999,2020-01-20,0.95,4,#A4031F,8456,1243,4494,../punk_imgs/4494.png
5000,2020-01-21,1.0,3,#DB9065,7808,1182,9655,../punk_imgs/9655.png
5001,2020-01-21,2.5,4,#F2A359,6967,1963,6528,../punk_imgs/6528.png
5002,2020-01-21,0.85,4,#F2A359,5298,8745,7034,../punk_imgs/7034.png
5003,2020-01-21,0.89,3,#F2A359,5024,7347,1650,../punk_imgs/1650.png
5006,2020-01-22,0.7,3,#DB9065,8385,8406,8616,../punk_imgs/8616.png
5007,2020-01-23,0.65,3,#DB9065,6967,2060,6007,../punk_imgs/6007.png
5008,2020-01-23,0.65,4,#DB9065,6967,2060,3156,../punk_imgs/3156.png
5009,2020-01-23,0.65,3,#A4031F,6967,2060,6122,../punk_imgs/6122.png
5010,2020-01-23,0.65,2,#A4031F,6967,2060,3104,../punk_imgs/3104.png
5011,2020-01-23,0.9,3,#F2A359,3431,432,6523,../punk_imgs/6523.png
5012,2020-01-23,0.96,3,#F2A359,432,7808,6523,../punk_imgs/6523.png
5015,2020-01-25,0.7,4,#DB9065,2907,363,3372,../punk_imgs/3372.png
5022,2020-01-25,1.1,1,#A4031F,4217,4779,3571,../punk_imgs/3571.png
5043,2020-01-26,1.86,4,#A4031F,3431,6189,6786,../punk_imgs/6786.png
5044,2020-01-26,0.88,3,#A4031F,4217,3603,4478,../punk_imgs/4478.png
5045,2020-01-26,2.22,3,#DB9065,7070,3235,7142,../punk_imgs/7142.png
5046,2020-01-26,1.2,2,#F2A359,4217,1403,6615,../punk_imgs/6615.png
5050,2020-01-29,1.2,2,#F2A359,8385,147,4445,../punk_imgs/4445.png
5051,2020-01-29,0.59,4,#DB9065,1850,432,2788,../punk_imgs/2788.png
5052,2020-01-30,0.68,3,#A4031F,535,345,7281,../punk_imgs/7281.png
5053,2020-02-01,0.59,3,#DB9065,1189,1306,3806,../punk_imgs/3806.png
5054,2020-02-01,0.65,3,#DB9065,1189,7347,7807,../punk_imgs/7807.png
5055,2020-02-02,0.55,2,#A4031F,6064,432,2043,../punk_imgs/2043.png
5056,2020-02-02,0.6,3,#A4031F,6967,4040,6122,../punk_imgs/6122.png
5057,2020-02-02,0.5,3,#F2A359,3271,7347,2374,../punk_imgs/2374.png
