punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,avg_price,img_url
7771,Human,Male,Dark,3,"['Frumpy Hair', 'Frown', 'Pipe']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7771.png
7772,Human,Male,Light,3,"['Frumpy Hair', 'Frown', 'Regular Shades']",#F2A359,12.85,https://www.larvalabs.com/cryptopunks/cryptopunk7772.png
7773,Human,Male,Light,3,"['Clown Nose', 'Wild Hair', 'Regular Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7773.png
7774,Human,Male,Light,3,"['Messy Hair', 'Muttonchops', 'Earring']",#F2A359,8.7,https://www.larvalabs.com/cryptopunks/cryptopunk7774.png
7775,Human,Male,Medium,4,"['Muttonchops', 'Classic Shades', 'Earring', 'Cowboy Hat']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7775.png
7776,Human,Male,Light,2,"['Fedora', 'Vape']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7776.png
7777,Human,Female,Albino,3,"['Mole', 'Black Lipstick', 'Blonde Short']",#F2DC5D,5.0,https://www.larvalabs.com/cryptopunks/cryptopunk7777.png
7778,Human,Female,Light,4,"['Medical Mask', 'Mohawk Thin', 'Purple Lipstick', 'Clown Eyes Blue']",#F2A359,77.5,https://www.larvalabs.com/cryptopunks/cryptopunk7778.png
7779,Human,Male,Dark,2,"['Hoodie', 'Mustache']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7779.png
7780,Human,Male,Light,2,"['Front Beard Dark', 'Shaved Head']",#F2A359,0.53,https://www.larvalabs.com/cryptopunks/cryptopunk7780.png
7781,Human,Male,Medium,3,"['Frumpy Hair', 'Shadow Beard', 'Horned Rim Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7781.png
7782,Human,Male,Dark,3,"['Earring', 'Pipe', 'Mohawk Dark']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7782.png
7783,Human,Male,Dark,3,"['Silver Chain', 'Earring', 'Shaved Head']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7783.png
7784,Human,Male,Medium,3,"['Cigarette', 'Messy Hair', 'Smile']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7784.png
7785,Human,Male,Medium,5,"['Cigarette', 'Normal Beard Black', 'Earring', 'Nerd Glasses', 'Headband']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7785.png
7786,Human,Female,Albino,3,"['Blue Eye Shadow', 'Bandana', 'Purple Lipstick']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7786.png
7787,Human,Male,Dark,3,"['Fedora', 'Nerd Glasses', 'Smile']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7787.png
7788,Human,Male,Light,4,"['Front Beard', 'Wild Hair', 'Classic Shades', 'Earring']",#F2A359,20.25,https://www.larvalabs.com/cryptopunks/cryptopunk7788.png
7789,Human,Male,Dark,4,"['Spots', 'Vape', 'Do-rag', 'Regular Shades']",#A4031F,29.99,https://www.larvalabs.com/cryptopunks/cryptopunk7789.png
7790,Human,Male,Medium,3,"['Front Beard', 'Wild Hair', 'Earring']",#DB9065,20.095,https://www.larvalabs.com/cryptopunks/cryptopunk7790.png
7791,Human,Female,Dark,3,"['Mole', 'Hot Lipstick', 'Half Shaved']",#A4031F,4.33,https://www.larvalabs.com/cryptopunks/cryptopunk7791.png
7792,Human,Female,Medium,3,"['Blue Eye Shadow', 'Blonde Short', 'Cigarette']",#DB9065,0.1,https://www.larvalabs.com/cryptopunks/cryptopunk7792.png
7793,Human,Female,Light,2,"['Clown Eyes Green', 'Straight Hair Blonde']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7793.png
7794,Human,Female,Dark,4,"['Mole', 'Cap', 'Earring', 'Cigarette']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7794.png
7795,Human,Male,Medium,3,"['Normal Beard Black', 'Police Cap', 'Earring']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7795.png
7796,Human,Male,Light,3,"['Shadow Beard', 'Classic Shades', 'Crazy Hair']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7796.png
7797,Human,Male,Dark,3,"['Luxurious Beard', 'Knitted Cap', 'Clown Eyes Green']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7797.png
7798,Human,Female,Medium,3,"['Tassle Hat', 'Pipe', 'Blue Eye Shadow']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7798.png
7799,Human,Male,Light,3,"['Cigarette', 'Front Beard', 'Purple Hair']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7799.png
7800,Human,Male,Medium,4,"['Silver Chain', 'Earring', 'Normal Beard', 'Shaved Head']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7800.png
7801,Human,Female,Dark,2,"['Messy Hair', 'Horned Rim Glasses']",#A4031F,1.15,https://www.larvalabs.com/cryptopunks/cryptopunk7801.png
7802,Human,Female,Medium,3,"['Straight Hair Blonde', 'Hot Lipstick', 'Classic Shades']",#DB9065,1.6,https://www.larvalabs.com/cryptopunks/cryptopunk7802.png
7803,Human,Female,Medium,3,"['Blue Eye Shadow', 'Mohawk', 'Earring']",#DB9065,50.44,https://www.larvalabs.com/cryptopunks/cryptopunk7803.png
7804,Alien,Male,Non-human,3,"['Cap Forward', 'Pipe', 'Small Shades']",#8DFFCD,4200.0,https://www.larvalabs.com/cryptopunks/cryptopunk7804.png
7805,Human,Female,Dark,3,"['Mole', 'Wild White Hair', 'Black Lipstick']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7805.png
7806,Human,Male,Medium,4,"['Cigarette', 'Peak Spike', 'Horned Rim Glasses', 'Normal Beard']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7806.png
7807,Human,Male,Medium,3,"['Clown Nose', 'Horned Rim Glasses', 'Mohawk Dark']",#DB9065,0.55375,https://www.larvalabs.com/cryptopunks/cryptopunk7807.png
7808,Human,Male,Dark,3,"['Cigarette', 'Muttonchops', 'Mohawk Dark']",#A4031F,6.0,https://www.larvalabs.com/cryptopunks/cryptopunk7808.png
7809,Human,Male,Dark,2,"['Clown Eyes Blue', 'Cap Forward']",#A4031F,15.49,https://www.larvalabs.com/cryptopunks/cryptopunk7809.png
7810,Human,Female,Light,3,"['Mohawk Thin', 'Earring', 'Cigarette']",#F2A359,15.68,https://www.larvalabs.com/cryptopunks/cryptopunk7810.png
7811,Human,Female,Medium,2,"['Mole', 'Straight Hair Blonde']",#DB9065,36.199999999999996,https://www.larvalabs.com/cryptopunks/cryptopunk7811.png
7812,Human,Male,Medium,3,"['Front Beard', 'Wild Hair', 'Eye Patch']",#DB9065,16.096666666666668,https://www.larvalabs.com/cryptopunks/cryptopunk7812.png
7813,Human,Female,Dark,1,['Pipe'],#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7813.png
7814,Human,Female,Albino,3,"['Pipe', 'VR', 'Blonde Bob']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7814.png
7815,Human,Male,Light,3,"['Cap Forward', 'Big Shades', 'Shadow Beard']",#F2A359,27.99,https://www.larvalabs.com/cryptopunks/cryptopunk7815.png
7816,Human,Male,Medium,2,"['Peak Spike', 'Big Shades']",#DB9065,48.080000000000005,https://www.larvalabs.com/cryptopunks/cryptopunk7816.png
7817,Human,Male,Medium,3,"['Vampire Hair', 'Nerd Glasses', 'Pipe']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7817.png
7818,Human,Male,Medium,2,"['Chinstrap', 'Crazy Hair']",#DB9065,52.985,https://www.larvalabs.com/cryptopunks/cryptopunk7818.png
7819,Human,Male,Light,3,"['Fedora', 'Earring', 'Regular Shades']",#F2A359,20.4625,https://www.larvalabs.com/cryptopunks/cryptopunk7819.png
7820,Human,Male,Dark,3,"['Normal Beard Black', 'VR', 'Mohawk']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7820.png
7821,Human,Female,Light,3,"['Horned Rim Glasses', 'Headband', 'Earring']",#F2A359,91.49,https://www.larvalabs.com/cryptopunks/cryptopunk7821.png
7822,Human,Male,Medium,4,"['Cigarette', 'Handlebars', 'Shaved Head', 'Eye Patch']",#DB9065,5.2299999999999995,https://www.larvalabs.com/cryptopunks/cryptopunk7822.png
7823,Human,Female,Medium,3,"['Big Shades', 'Bandana', 'Purple Lipstick']",#DB9065,76.60333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk7823.png
7824,Human,Male,Dark,2,"['Mustache', 'Regular Shades']",#A4031F,60.076,https://www.larvalabs.com/cryptopunks/cryptopunk7824.png
7825,Human,Female,Light,3,"['Mohawk Thin', 'VR', 'Earring']",#F2A359,0.52,https://www.larvalabs.com/cryptopunks/cryptopunk7825.png
7826,Human,Female,Dark,2,"['Big Shades', 'Mohawk Thin']",#A4031F,20.185000000000002,https://www.larvalabs.com/cryptopunks/cryptopunk7826.png
7827,Human,Female,Light,3,"['Black Lipstick', 'Clown Eyes Green', 'Stringy Hair']",#F2A359,0.9,https://www.larvalabs.com/cryptopunks/cryptopunk7827.png
7828,Human,Male,Light,4,"['Classic Shades', 'Mustache', 'Earring', 'Top Hat']",#F2A359,49.376,https://www.larvalabs.com/cryptopunks/cryptopunk7828.png
7829,Human,Female,Light,3,"['Clown Nose', 'Blue Eye Shadow', 'Messy Hair']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7829.png
7830,Human,Female,Dark,2,"['Big Shades', 'Mohawk Dark']",#A4031F,25.125,https://www.larvalabs.com/cryptopunks/cryptopunk7830.png
7831,Human,Male,Albino,3,"['Purple Hair', 'Earring', 'VR']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7831.png
7832,Human,Female,Dark,3,"['Big Shades', 'Choker', 'Headband']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7832.png
7833,Human,Male,Light,3,"['Front Beard', 'Frumpy Hair', 'Eye Mask']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7833.png
7834,Human,Female,Dark,3,"['Black Lipstick', 'Clown Eyes Green', 'Mohawk Thin']",#A4031F,4.59,https://www.larvalabs.com/cryptopunks/cryptopunk7834.png
7835,Human,Male,Dark,3,"['Handlebars', 'Smile', 'Mohawk']",#A4031F,35.30571428571428,https://www.larvalabs.com/cryptopunks/cryptopunk7835.png
7836,Human,Female,Medium,3,"['Pipe', 'Black Lipstick', 'Stringy Hair']",#DB9065,1.0,https://www.larvalabs.com/cryptopunks/cryptopunk7836.png
7837,Human,Male,Dark,3,"['Frumpy Hair', 'Handlebars', 'Small Shades']",#A4031F,15.895,https://www.larvalabs.com/cryptopunks/cryptopunk7837.png
7838,Human,Male,Light,3,"['Big Shades', 'Front Beard Dark', 'Mohawk Dark']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7838.png
7839,Human,Male,Dark,4,"['Fedora', 'Earring', 'VR', 'Mole']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7839.png
7840,Human,Female,Albino,2,"['Mohawk', 'Green Eye Shadow']",#F2DC5D,18.0,https://www.larvalabs.com/cryptopunks/cryptopunk7840.png
7841,Human,Female,Light,2,"['Crazy Hair', 'Clown Eyes Blue']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7841.png
7842,Human,Male,Dark,2,"['Bandana', 'Mole']",#A4031F,43.36333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk7842.png
7843,Human,Male,Dark,3,"['Front Beard', 'Clown Nose', 'Cap Forward']",#A4031F,0.44499999999999995,https://www.larvalabs.com/cryptopunks/cryptopunk7843.png
7844,Human,Male,Light,4,"['Front Beard', 'Hoodie', 'Classic Shades', 'Earring']",#F2A359,5.156666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk7844.png
7845,Human,Male,Albino,3,"['Messy Hair', 'Luxurious Beard', 'Classic Shades']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7845.png
7846,Human,Male,Light,2,"['Beanie', '3D Glasses']",#F2A359,73.495,https://www.larvalabs.com/cryptopunks/cryptopunk7846.png
7847,Human,Male,Medium,3,"['Front Beard', 'Earring', 'Headband']",#DB9065,84.19166666666666,https://www.larvalabs.com/cryptopunks/cryptopunk7847.png
7848,Human,Male,Light,3,"['Mustache', 'Earring', 'Clown Hair Green']",#F2A359,15.0,https://www.larvalabs.com/cryptopunks/cryptopunk7848.png
7849,Human,Female,Medium,2,"['Pipe', 'Half Shaved']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7849.png
7850,Human,Female,Dark,2,"['Clown Hair Green', 'Nerd Glasses']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7850.png
7851,Human,Male,Medium,3,"['Vape', 'Regular Shades', 'Cowboy Hat']",#DB9065,52.65,https://www.larvalabs.com/cryptopunks/cryptopunk7851.png
7852,Human,Female,Medium,3,"['Bandana', 'VR', 'Earring']",#DB9065,35.395,https://www.larvalabs.com/cryptopunks/cryptopunk7852.png
7853,Human,Female,Light,3,"['Blue Eye Shadow', 'Straight Hair', 'Purple Lipstick']",#F2A359,99.58,https://www.larvalabs.com/cryptopunks/cryptopunk7853.png
7854,Human,Male,Light,3,"['Cap', 'Nerd Glasses', 'Big Beard']",#F2A359,59.49666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk7854.png
7855,Human,Female,Medium,3,"['Headband', 'Earring', 'Nerd Glasses']",#DB9065,23.99,https://www.larvalabs.com/cryptopunks/cryptopunk7855.png
7856,Human,Female,Light,2,"['Clown Nose', 'Red Mohawk']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7856.png
7857,Human,Female,Dark,3,"['Mohawk', 'Classic Shades', 'Earring']",#A4031F,26.866666666666664,https://www.larvalabs.com/cryptopunks/cryptopunk7857.png
7858,Human,Male,Medium,1,['Cigarette'],#DB9065,0.12,https://www.larvalabs.com/cryptopunks/cryptopunk7858.png
7859,Human,Female,Albino,3,"['Mohawk', 'Horned Rim Glasses', 'Cigarette']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7859.png
7860,Human,Female,Medium,3,"['Choker', 'Straight Hair', 'Cigarette']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7860.png
7861,Human,Male,Medium,4,"['Cigarette', 'Earring', 'Headband', 'Big Beard']",#DB9065,7.416666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk7861.png
7862,Human,Female,Medium,4,"['Vape', 'Frumpy Hair', 'Purple Lipstick', 'Rosy Cheeks']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7862.png
7863,Human,Male,Albino,2,"['Cap Forward', 'Goat']",#F2DC5D,15.88,https://www.larvalabs.com/cryptopunks/cryptopunk7863.png
7864,Human,Male,Light,4,"['Cigarette', 'Frumpy Hair', 'Big Shades', 'Goat']",#F2A359,16.996666666666666,https://www.larvalabs.com/cryptopunks/cryptopunk7864.png
7865,Human,Male,Albino,3,"['Messy Hair', 'Eye Mask', 'Luxurious Beard']",#F2DC5D,78.28999999999999,https://www.larvalabs.com/cryptopunks/cryptopunk7865.png
7866,Human,Female,Medium,5,"['Red Mohawk', 'Blue Eye Shadow', 'Hot Lipstick', 'Earring', 'Cigarette']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7866.png
7867,Human,Male,Light,2,"['Mohawk Thin', '3D Glasses']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7867.png
7868,Human,Male,Light,2,"['Hoodie', 'Medical Mask']",#F2A359,1.19,https://www.larvalabs.com/cryptopunks/cryptopunk7868.png
7869,Human,Male,Dark,3,"['Bandana', 'Earring', 'Medical Mask']",#A4031F,2.9450000000000003,https://www.larvalabs.com/cryptopunks/cryptopunk7869.png
7870,Human,Male,Dark,3,"['Chinstrap', 'Nerd Glasses', 'Mohawk Dark']",#A4031F,15.166666666666666,https://www.larvalabs.com/cryptopunks/cryptopunk7870.png
7871,Human,Male,Light,3,"['Normal Beard Black', 'Cap', 'VR']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7871.png
7872,Human,Female,Albino,3,"['Blue Eye Shadow', 'Wild Hair', 'Purple Lipstick']",#F2DC5D,0.59,https://www.larvalabs.com/cryptopunks/cryptopunk7872.png
7873,Human,Male,Dark,3,"['Clown Nose', 'Cap', 'Mole']",#A4031F,27.99,https://www.larvalabs.com/cryptopunks/cryptopunk7873.png
7874,Human,Female,Dark,3,"['Black Lipstick', 'Horned Rim Glasses', 'Frumpy Hair']",#A4031F,60.0,https://www.larvalabs.com/cryptopunks/cryptopunk7874.png
7875,Human,Female,Albino,2,"['Blue Eye Shadow', 'Straight Hair Blonde']",#F2DC5D,1.75,https://www.larvalabs.com/cryptopunks/cryptopunk7875.png
7876,Human,Female,Light,3,"['Mohawk', 'Clown Eyes Green', 'Hot Lipstick']",#F2A359,16.431428571428572,https://www.larvalabs.com/cryptopunks/cryptopunk7876.png
7877,Human,Female,Albino,3,"['Purple Lipstick', 'Straight Hair Dark', 'Cigarette']",#F2DC5D,67.768,https://www.larvalabs.com/cryptopunks/cryptopunk7877.png
7878,Human,Male,Medium,4,"['Cigarette', 'Bandana', 'Muttonchops', 'Small Shades']",#DB9065,25.0,https://www.larvalabs.com/cryptopunks/cryptopunk7878.png
7879,Human,Male,Light,2,"['Vampire Hair', 'Chinstrap']",#F2A359,23.99,https://www.larvalabs.com/cryptopunks/cryptopunk7879.png
7880,Human,Male,Medium,3,"['Vape', 'Mustache', 'Cowboy Hat']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7880.png
7881,Human,Male,Medium,4,"['Luxurious Beard', 'Mohawk Thin', 'Silver Chain', 'Pipe']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7881.png
7882,Human,Female,Light,4,"['Blue Eye Shadow', 'Medical Mask', 'Crazy Hair', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7882.png
7883,Human,Male,Albino,2,"['Frumpy Hair', 'Earring']",#F2DC5D,33.23,https://www.larvalabs.com/cryptopunks/cryptopunk7883.png
7884,Human,Male,Albino,4,"['Messy Hair', 'Luxurious Beard', 'Spots', 'Classic Shades']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7884.png
7885,Human,Male,Dark,3,"['Messy Hair', 'Muttonchops', 'Earring']",#A4031F,9.76,https://www.larvalabs.com/cryptopunks/cryptopunk7885.png
7886,Human,Male,Light,3,"['Fedora', 'Medical Mask', 'Small Shades']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7886.png
7887,Human,Female,Albino,3,"['Tassle Hat', 'Vape', 'Earring']",#F2DC5D,32.0,https://www.larvalabs.com/cryptopunks/cryptopunk7887.png
7888,Human,Female,Light,3,"['Black Lipstick', 'Pigtails', 'Earring']",#F2A359,18.0,https://www.larvalabs.com/cryptopunks/cryptopunk7888.png
7889,Human,Female,Light,3,"['Mohawk', 'Rosy Cheeks', 'Earring']",#F2A359,18.4,https://www.larvalabs.com/cryptopunks/cryptopunk7889.png
7890,Human,Male,Dark,2,"['Vampire Hair', 'Frown']",#A4031F,73.495,https://www.larvalabs.com/cryptopunks/cryptopunk7890.png
7891,Human,Female,Light,3,"['Cap', 'Medical Mask', 'Earring']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7891.png
7892,Human,Male,Light,2,"['Smile', 'Cowboy Hat']",#F2A359,120.0,https://www.larvalabs.com/cryptopunks/cryptopunk7892.png
7893,Human,Male,Dark,2,"['Goat', 'Shaved Head']",#A4031F,23.5,https://www.larvalabs.com/cryptopunks/cryptopunk7893.png
7894,Human,Female,Dark,3,"['Headband', 'Earring', 'Clown Eyes Blue']",#A4031F,21.4,https://www.larvalabs.com/cryptopunks/cryptopunk7894.png
7895,Human,Male,Medium,2,"['Horned Rim Glasses', 'Cowboy Hat']",#DB9065,140.0,https://www.larvalabs.com/cryptopunks/cryptopunk7895.png
7896,Human,Male,Light,4,"['Wild Hair', 'Earring', 'Horned Rim Glasses', 'Pipe']",#F2A359,27.849999999999998,https://www.larvalabs.com/cryptopunks/cryptopunk7896.png
7897,Human,Female,Dark,3,"['Red Mohawk', 'Hot Lipstick', 'Clown Eyes Blue']",#A4031F,31.86625,https://www.larvalabs.com/cryptopunks/cryptopunk7897.png
7898,Human,Female,Light,4,"['Orange Side', 'Welding Goggles', 'Hot Lipstick', 'Earring']",#F2A359,18.99,https://www.larvalabs.com/cryptopunks/cryptopunk7898.png
7899,Human,Female,Medium,2,"['Headband', 'Nerd Glasses']",#DB9065,27.0,https://www.larvalabs.com/cryptopunks/cryptopunk7899.png
7900,Human,Female,Light,3,"['Hot Lipstick', 'Clown Eyes Blue', 'Straight Hair Dark']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7900.png
7901,Human,Male,Medium,3,"['Handlebars', 'Top Hat', '3D Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7901.png
7902,Human,Male,Dark,4,"['Shadow Beard', 'Horned Rim Glasses', 'Pipe', 'Mohawk Dark']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7902.png
7903,Human,Female,Light,3,"['Red Mohawk', 'Big Shades', 'Hot Lipstick']",#F2A359,2.99,https://www.larvalabs.com/cryptopunks/cryptopunk7903.png
7904,Human,Female,Medium,4,"['Crazy Hair', 'Hot Lipstick', 'Earring', 'Clown Eyes Blue']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7904.png
7905,Human,Male,Albino,3,"['Stringy Hair', 'Normal Beard Black', 'Earring']",#F2DC5D,68.65666666666667,https://www.larvalabs.com/cryptopunks/cryptopunk7905.png
7906,Human,Female,Medium,3,"['Bandana', 'Clown Eyes Green', 'Purple Lipstick']",#DB9065,20.5,https://www.larvalabs.com/cryptopunks/cryptopunk7906.png
7907,Human,Female,Albino,2,"['Red Mohawk', 'Clown Eyes Blue']",#F2DC5D,0.5,https://www.larvalabs.com/cryptopunks/cryptopunk7907.png
7908,Human,Male,Light,3,"['Clown Eyes Blue', 'Peak Spike', 'Normal Beard']",#F2A359,0.66,https://www.larvalabs.com/cryptopunks/cryptopunk7908.png
7909,Human,Male,Dark,3,"['Police Cap', 'Front Beard Dark', 'Horned Rim Glasses']",#A4031F,21.092,https://www.larvalabs.com/cryptopunks/cryptopunk7909.png
7910,Human,Male,Medium,2,"['Gold Chain', 'Purple Hair']",#DB9065,77.15499999999999,https://www.larvalabs.com/cryptopunks/cryptopunk7910.png
7911,Human,Male,Medium,2,"['Mustache', 'Knitted Cap']",#DB9065,0.565,https://www.larvalabs.com/cryptopunks/cryptopunk7911.png
7912,Human,Male,Light,4,"['Normal Beard Black', 'Earring', 'Horned Rim Glasses', 'Mohawk Dark']",#F2A359,34.98,https://www.larvalabs.com/cryptopunks/cryptopunk7912.png
7913,Human,Male,Medium,2,"['Cap', 'Chinstrap']",#DB9065,68.8975,https://www.larvalabs.com/cryptopunks/cryptopunk7913.png
7914,Zombie,Male,Non-human,2,"['Normal Beard Black', 'Knitted Cap']",#8DFFCD,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7914.png
7915,Human,Female,Albino,3,"['Green Eye Shadow', 'Straight Hair', 'Earring']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7915.png
7916,Human,Female,Medium,2,"['Messy Hair', 'Eye Patch']",#DB9065,0.47,https://www.larvalabs.com/cryptopunks/cryptopunk7916.png
7917,Human,Male,Dark,4,"['Cigarette', 'Purple Hair', 'Earring', 'Smile']",#A4031F,0.2,https://www.larvalabs.com/cryptopunks/cryptopunk7917.png
7918,Human,Male,Dark,3,"['Frown', 'Big Shades', 'Knitted Cap']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7918.png
7919,Human,Female,Dark,2,"['Pipe', 'Mohawk Thin']",#A4031F,25.435,https://www.larvalabs.com/cryptopunks/cryptopunk7919.png
7920,Human,Female,Medium,6,"['Clown Nose', 'Crazy Hair', 'Hot Lipstick', 'VR', 'Rosy Cheeks', 'Cigarette']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7920.png
7921,Human,Male,Medium,4,"['Stringy Hair', 'Handlebars', 'Big Shades', 'Pipe']",#DB9065,29.0,https://www.larvalabs.com/cryptopunks/cryptopunk7921.png
7922,Human,Female,Albino,3,"['Black Lipstick', 'Mohawk', 'Classic Shades']",#F2DC5D,8.988,https://www.larvalabs.com/cryptopunks/cryptopunk7922.png
7923,Human,Male,Dark,4,"['Normal Beard Black', 'Buck Teeth', 'Earring', 'Mohawk Dark']",#A4031F,24.4875,https://www.larvalabs.com/cryptopunks/cryptopunk7923.png
7924,Human,Female,Medium,3,"['Cap', 'Green Eye Shadow', 'Cigarette']",#DB9065,1.45,https://www.larvalabs.com/cryptopunks/cryptopunk7924.png
7925,Human,Male,Light,3,"['Peak Spike', 'Smile', 'Small Shades']",#F2A359,0.09,https://www.larvalabs.com/cryptopunks/cryptopunk7925.png
7926,Human,Male,Medium,4,"['Mustache', 'Earring', 'Smile', 'Mohawk']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7926.png
7927,Human,Male,Light,3,"['Cigarette', 'Classic Shades', 'Knitted Cap']",#F2A359,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7927.png
7928,Human,Female,Medium,2,"['Black Lipstick', 'Tiara']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7928.png
7929,Human,Female,Light,4,"['Gold Chain', 'Straight Hair', 'Hot Lipstick', 'Clown Eyes Blue']",#F2A359,4.303333333333334,https://www.larvalabs.com/cryptopunks/cryptopunk7929.png
7930,Human,Female,Medium,2,"['Mole', 'Straight Hair']",#DB9065,47.32666666666666,https://www.larvalabs.com/cryptopunks/cryptopunk7930.png
7931,Human,Male,Dark,2,"['Mohawk Thin', 'Mustache']",#A4031F,0.895,https://www.larvalabs.com/cryptopunks/cryptopunk7931.png
7932,Human,Female,Medium,3,"['Knitted Cap', 'Purple Lipstick', 'Nerd Glasses']",#DB9065,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7932.png
7933,Human,Male,Medium,4,"['Clown Nose', 'Earring', 'Do-rag', '3D Glasses']",#DB9065,0.65,https://www.larvalabs.com/cryptopunks/cryptopunk7933.png
7934,Human,Male,Medium,3,"['Classic Shades', 'Earring', 'Headband']",#DB9065,1.5,https://www.larvalabs.com/cryptopunks/cryptopunk7934.png
7935,Human,Female,Dark,3,"['Gold Chain', 'Hot Lipstick', 'Earring']",#A4031F,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7935.png
7936,Human,Male,Dark,2,"['Cap', 'Nerd Glasses']",#A4031F,18.0,https://www.larvalabs.com/cryptopunks/cryptopunk7936.png
7937,Human,Female,Albino,3,"['Tassle Hat', 'Hot Lipstick', 'Nerd Glasses']",#F2DC5D,0.0,https://www.larvalabs.com/cryptopunks/cryptopunk7937.png
7938,Human,Female,Light,2,"['Clown Eyes Green', 'Earring']",#F2A359,7.797499999999999,https://www.larvalabs.com/cryptopunks/cryptopunk7938.png
